cord_id,khipu_id,numeric_value,confidence,method
3040932,1000495,11111128.0,1.0,ascher_decimal
3040933,1000495,111222333.0,1.0,ascher_decimal
3040934,1000495,222226.0,1.0,ascher_decimal
3040935,1000495,12223.0,1.0,ascher_decimal
3040936,1000495,122222.0,1.0,ascher_decimal
3040937,1000495,1112228.0,1.0,ascher_decimal
3040938,1000495,1112223,1.0,ascher_decimal
3040939,1000495,111112,1.0,ascher_decimal
3040940,1000495,1122224.0,1.0,ascher_decimal
3040941,1000495,2,1.0,ascher_decimal
3040942,1000495,11114.0,1.0,ascher_decimal
3040943,1000495,11111228.0,1.0,ascher_decimal
3040944,1000495,11226.0,1.0,ascher_decimal
3040945,1000495,1226.0,1.0,ascher_decimal
3040946,1000495,111111112.0,1.0,ascher_decimal
3040947,1000495,11129.0,1.0,ascher_decimal
3040948,1000495,11227.0,1.0,ascher_decimal
3040949,1000495,11229.0,1.0,ascher_decimal
3040950,1000495,113.0,1.0,ascher_decimal
3040951,1000495,111115.0,1.0,ascher_decimal
3040952,1000495,1122334,1.0,ascher_decimal
3040953,1000495,22223,1.0,ascher_decimal
3040954,1000495,11223,1.0,ascher_decimal
3041037,1000496,118.0,1.0,ascher_decimal
3041038,1000496,1111123.0,1.0,ascher_decimal
3041039,1000496,11128.0,1.0,ascher_decimal
3041040,1000496,11111119.0,1.0,ascher_decimal
3041041,1000496,122228.0,1.0,ascher_decimal
3041042,1000496,2,1.0,ascher_decimal
3041043,1000496,0,0.0,ascher_decimal
3041044,1000496,111111,1.0,ascher_decimal
3041045,1000496,6.0,1.0,ascher_decimal
3041046,1000496,115.0,1.0,ascher_decimal
3041047,1000496,111112.0,1.0,ascher_decimal
3041048,1000496,118.0,1.0,ascher_decimal
3041049,1000496,111119.0,1.0,ascher_decimal
3041050,1000496,119.0,1.0,ascher_decimal
3041051,1000496,11111116.0,1.0,ascher_decimal
3041052,1000496,11116.0,1.0,ascher_decimal
3041053,1000496,11122,1.0,ascher_decimal
3041054,1000496,111225.0,1.0,ascher_decimal
3041055,1000496,114.0,1.0,ascher_decimal
3041056,1000496,11111115.0,1.0,ascher_decimal
3041057,1000496,1117.0,1.0,ascher_decimal
3041058,1000496,111111111,1.0,ascher_decimal
3041059,1000496,111226.0,1.0,ascher_decimal
3041060,1000496,112223,1.0,ascher_decimal
3041061,1000496,11112,1.0,ascher_decimal
3041062,1000496,7.0,1.0,ascher_decimal
3041063,1000496,1,1.0,ascher_decimal
3041064,1000496,6.0,1.0,ascher_decimal
3041065,1000496,1,1.0,ascher_decimal
3041066,1000496,0,0.0,ascher_decimal
3041067,1000497,0,0.0,ascher_decimal
3041125,1000497,4.0,1.0,ascher_decimal
3041126,1000497,1,1.0,ascher_decimal
3041127,1000497,0.0,0.0,ascher_decimal
3041129,1000497,0,0.0,ascher_decimal
3041068,1000497,12.0,1.0,ascher_decimal
3041128,1000497,0.0,0.0,ascher_decimal
3041069,1000497,5.0,1.0,ascher_decimal
3041070,1000497,111,1.0,ascher_decimal
3041071,1000497,7.0,1.0,ascher_decimal
3041072,1000497,6.0,1.0,ascher_decimal
3041073,1000497,2,1.0,ascher_decimal
3041074,1000497,11111119.0,1.0,ascher_decimal
3041075,1000497,17.0,1.0,ascher_decimal
3041076,1000497,8.0,1.0,ascher_decimal
3041077,1000497,1112.0,1.0,ascher_decimal
3041078,1000497,15.0,1.0,ascher_decimal
3041079,1000497,0,0.0,ascher_decimal
3041080,1000497,2.0,1.0,ascher_decimal
3041081,1000497,2,1.0,ascher_decimal
3041082,1000497,16.0,1.0,ascher_decimal
3041083,1000497,119.0,1.0,ascher_decimal
3041084,1000497,2.0,1.0,ascher_decimal
3041085,1000497,4.0,1.0,ascher_decimal
3041086,1000497,118.0,1.0,ascher_decimal
3041087,1000497,9.0,1.0,ascher_decimal
3041088,1000497,0,0.0,ascher_decimal
3041089,1000497,2.0,1.0,ascher_decimal
3041090,1000497,1111115.0,1.0,ascher_decimal
3041091,1000497,0,0.0,ascher_decimal
3041092,1000497,7.0,1.0,ascher_decimal
3041093,1000497,3.0,1.0,ascher_decimal
3041094,1000497,114.0,1.0,ascher_decimal
3041095,1000497,1,1.0,ascher_decimal
3041096,1000497,4.0,1.0,ascher_decimal
3041097,1000497,0,0.0,ascher_decimal
3041098,1000497,1111119.0,1.0,ascher_decimal
3041099,1000497,0,0.0,ascher_decimal
3041100,1000497,3.0,1.0,ascher_decimal
3041101,1000497,1,1.0,ascher_decimal
3041102,1000497,3.0,1.0,ascher_decimal
3041103,1000497,1,1.0,ascher_decimal
3041104,1000497,3.0,1.0,ascher_decimal
3041105,1000497,0,0.0,ascher_decimal
3041106,1000497,11111,1.0,ascher_decimal
3041107,1000497,1,1.0,ascher_decimal
3041108,1000497,0,0.0,ascher_decimal
3041109,1000497,117.0,1.0,ascher_decimal
3041110,1000497,0,0.0,ascher_decimal
3041111,1000497,0,0.0,ascher_decimal
3041112,1000497,0,0.0,ascher_decimal
3041113,1000497,1111112,1.0,ascher_decimal
3041114,1000497,0,0.0,ascher_decimal
3041115,1000497,0,0.0,ascher_decimal
3041116,1000497,1,1.0,ascher_decimal
3041117,1000497,1,1.0,ascher_decimal
3041118,1000497,114.0,1.0,ascher_decimal
3041119,1000497,11111112,1.0,ascher_decimal
3041120,1000497,11123,1.0,ascher_decimal
3041121,1000497,111111117.0,1.0,ascher_decimal
3041122,1000497,9.0,1.0,ascher_decimal
3041123,1000497,4.0,1.0,ascher_decimal
3041124,1000497,111122226.0,1.0,ascher_decimal
3041288,1000499,11345.0,1.0,ascher_decimal
3041353,1000499,1118.0,1.0,ascher_decimal
3041354,1000499,12.0,1.0,ascher_decimal
3041355,1000499,222226.0,1.0,ascher_decimal
3041356,1000499,111119.0,1.0,ascher_decimal
3041357,1000499,111111112,1.0,ascher_decimal
3041359,1000499,11114.0,1.0,ascher_decimal
3041360,1000499,16.0,1.0,ascher_decimal
3041361,1000499,1115.0,1.0,ascher_decimal
3041362,1000499,115.0,1.0,ascher_decimal
3041363,1000499,116.0,1.0,ascher_decimal
3041364,1000499,11115.0,1.0,ascher_decimal
3041377,1000499,111116.0,1.0,ascher_decimal
3041378,1000499,1122229.0,1.0,ascher_decimal
3041289,1000499,111,1.0,ascher_decimal
3041358,1000499,112222233,1.0,ascher_decimal
3041290,1000499,33332.0,1.0,ascher_decimal
3041291,1000499,0,0.0,ascher_decimal
3041292,1000499,12222225.0,1.0,ascher_decimal
3041293,1000499,1111224,1.0,ascher_decimal
3041294,1000499,1222334.0,1.0,ascher_decimal
3041295,1000499,2345,1.0,ascher_decimal
3041296,1000499,1222222.0,1.0,ascher_decimal
3041297,1000499,111111220.0,1.0,ascher_decimal
3041298,1000499,11122347.0,1.0,ascher_decimal
3041299,1000499,11111126.0,1.0,ascher_decimal
3041300,1000499,22222234,1.0,ascher_decimal
3041301,1000499,11123339.0,1.0,ascher_decimal
3041302,1000499,1222225.0,1.0,ascher_decimal
3041303,1000499,239.0,1.0,ascher_decimal
3041304,1000499,113335.0,1.0,ascher_decimal
3041305,1000499,11222222.0,1.0,ascher_decimal
3041306,1000499,12222235,1.0,ascher_decimal
3041307,1000499,122222225,1.0,ascher_decimal
3041308,1000499,1126.0,1.0,ascher_decimal
3041309,1000499,11122335.0,1.0,ascher_decimal
3041310,1000499,11222222.0,1.0,ascher_decimal
3041311,1000499,11111133,1.0,ascher_decimal
3041312,1000499,11111123.0,1.0,ascher_decimal
3041313,1000499,113339.0,1.0,ascher_decimal
3041314,1000499,0,0.0,ascher_decimal
3041315,1000499,112222338.0,1.0,ascher_decimal
3041316,1000499,11222222.0,1.0,ascher_decimal
3041317,1000499,335,1.0,ascher_decimal
3041318,1000499,122222224.0,1.0,ascher_decimal
3041319,1000499,1119.0,1.0,ascher_decimal
3041320,1000499,11222222.0,1.0,ascher_decimal
3041321,1000499,111113337.0,1.0,ascher_decimal
3041322,1000499,11128.0,1.0,ascher_decimal
3041323,1000499,111112225.0,1.0,ascher_decimal
3041324,1000499,11222222.0,1.0,ascher_decimal
3041325,1000499,111138.0,1.0,ascher_decimal
3041326,1000499,1111114.0,1.0,ascher_decimal
3041327,1000499,0,0.0,ascher_decimal
3041328,1000499,11112.0,1.0,ascher_decimal
3041329,1000499,222222227.0,1.0,ascher_decimal
3041330,1000499,1126.0,1.0,ascher_decimal
3041331,1000499,11222228.0,1.0,ascher_decimal
3041332,1000499,11111337.0,1.0,ascher_decimal
3041333,1000499,1111234,1.0,ascher_decimal
3041334,1000499,12225.0,1.0,ascher_decimal
3041335,1000499,1112224.0,1.0,ascher_decimal
3041336,1000499,11111244,1.0,ascher_decimal
3041337,1000499,11222228.0,1.0,ascher_decimal
3041338,1000499,1111228.0,1.0,ascher_decimal
3041339,1000499,16.0,1.0,ascher_decimal
3041365,1000499,0,0.0,ascher_decimal
3041366,1000499,11222345.0,1.0,ascher_decimal
3041367,1000499,11222228.0,1.0,ascher_decimal
3041368,1000499,11223334,1.0,ascher_decimal
3041369,1000499,28.0,1.0,ascher_decimal
3041370,1000499,11111117.0,1.0,ascher_decimal
3041371,1000499,112233342.0,1.0,ascher_decimal
3041372,1000499,11222228.0,1.0,ascher_decimal
3041373,1000499,11111244.0,1.0,ascher_decimal
3041374,1000499,1112232.0,1.0,ascher_decimal
3041375,1000499,11222228.0,1.0,ascher_decimal
3041376,1000499,134.0,1.0,ascher_decimal
3041464,1000500,2.0,1.0,ascher_decimal
3041513,1000500,111,1.0,ascher_decimal
3041518,1000500,3.0,1.0,ascher_decimal
3041519,1000500,1,1.0,ascher_decimal
3041520,1000500,1,1.0,ascher_decimal
3041521,1000500,2.0,1.0,ascher_decimal
3041522,1000500,2.0,1.0,ascher_decimal
3041523,1000500,12.0,1.0,ascher_decimal
3041524,1000500,5.0,1.0,ascher_decimal
3041526,1000500,11,1.0,ascher_decimal
3041529,1000500,2.0,1.0,ascher_decimal
3041530,1000500,7.0,1.0,ascher_decimal
3041531,1000500,2.0,1.0,ascher_decimal
3041532,1000500,6.0,1.0,ascher_decimal
3041533,1000500,2.0,1.0,ascher_decimal
3041534,1000500,3.0,1.0,ascher_decimal
3041535,1000500,7.0,1.0,ascher_decimal
3041536,1000500,2.0,1.0,ascher_decimal
3041537,1000500,2.0,1.0,ascher_decimal
3041539,1000500,1,1.0,ascher_decimal
3041541,1000500,1,1.0,ascher_decimal
3041543,1000500,2.0,1.0,ascher_decimal
3041544,1000500,8.0,1.0,ascher_decimal
3041545,1000500,3.0,1.0,ascher_decimal
3041547,1000500,1,1.0,ascher_decimal
3041548,1000500,4.0,1.0,ascher_decimal
3041549,1000500,7.0,1.0,ascher_decimal
3041551,1000500,7.0,1.0,ascher_decimal
3041465,1000500,26.0,1.0,ascher_decimal
3041514,1000500,111,1.0,ascher_decimal
3041525,1000500,6.0,1.0,ascher_decimal
3041527,1000500,2.0,1.0,ascher_decimal
3041538,1000500,3.0,1.0,ascher_decimal
3041540,1000500,3.0,1.0,ascher_decimal
3041542,1000500,3.0,1.0,ascher_decimal
3041546,1000500,5.0,1.0,ascher_decimal
3041550,1000500,3.0,1.0,ascher_decimal
3041466,1000500,1119.0,1.0,ascher_decimal
3041515,1000500,4.0,1.0,ascher_decimal
3041528,1000500,9.0,1.0,ascher_decimal
3041467,1000500,7.0,1.0,ascher_decimal
3041516,1000500,6.0,1.0,ascher_decimal
3041468,1000500,2,1.0,ascher_decimal
3041517,1000500,3.0,1.0,ascher_decimal
3041469,1000500,13.0,1.0,ascher_decimal
3041470,1000500,5.0,1.0,ascher_decimal
3041471,1000500,5.0,1.0,ascher_decimal
3041472,1000500,7.0,1.0,ascher_decimal
3041473,1000500,2,1.0,ascher_decimal
3041474,1000500,5.0,1.0,ascher_decimal
3041475,1000500,4.0,1.0,ascher_decimal
3041476,1000500,4.0,1.0,ascher_decimal
3041477,1000500,2.0,1.0,ascher_decimal
3041478,1000500,1,1.0,ascher_decimal
3041479,1000500,6.0,1.0,ascher_decimal
3041480,1000500,13.0,1.0,ascher_decimal
3041481,1000500,6.0,1.0,ascher_decimal
3041482,1000500,1,1.0,ascher_decimal
3041483,1000500,13.0,1.0,ascher_decimal
3041484,1000500,0,0.0,ascher_decimal
3041485,1000500,6.0,1.0,ascher_decimal
3041486,1000500,2,1.0,ascher_decimal
3041487,1000500,0,0.0,ascher_decimal
3041488,1000500,3.0,1.0,ascher_decimal
3041489,1000500,4.0,1.0,ascher_decimal
3041490,1000500,19.0,1.0,ascher_decimal
3041491,1000500,7.0,1.0,ascher_decimal
3041492,1000500,0,0.0,ascher_decimal
3041493,1000500,6.0,1.0,ascher_decimal
3041494,1000500,7.0,1.0,ascher_decimal
3041495,1000500,8.0,1.0,ascher_decimal
3041496,1000500,3.0,1.0,ascher_decimal
3041497,1000500,4.0,1.0,ascher_decimal
3041498,1000500,4.0,1.0,ascher_decimal
3041499,1000500,12,1.0,ascher_decimal
3041500,1000500,3.0,1.0,ascher_decimal
3041501,1000500,3.0,1.0,ascher_decimal
3041502,1000500,1,1.0,ascher_decimal
3041503,1000500,2.0,1.0,ascher_decimal
3041504,1000500,0,0.0,ascher_decimal
3041505,1000500,1,1.0,ascher_decimal
3041506,1000500,7.0,1.0,ascher_decimal
3041507,1000500,8.0,1.0,ascher_decimal
3041508,1000500,0,0.0,ascher_decimal
3041509,1000500,3.0,1.0,ascher_decimal
3041510,1000500,6.0,1.0,ascher_decimal
3041511,1000500,6.0,1.0,ascher_decimal
3041512,1000500,5.0,1.0,ascher_decimal
3041937,1000501,2.0,1.0,ascher_decimal
3042331,1000501,8.0,1.0,ascher_decimal
3042332,1000501,1,1.0,ascher_decimal
3042333,1000501,1,1.0,ascher_decimal
3042334,1000501,1,1.0,ascher_decimal
3042335,1000501,1,1.0,ascher_decimal
3042336,1000501,1,1.0,ascher_decimal
3042337,1000501,1,1.0,ascher_decimal
3042338,1000501,1,1.0,ascher_decimal
3042339,1000501,1,1.0,ascher_decimal
3042340,1000501,1,1.0,ascher_decimal
3042341,1000501,0,0.0,ascher_decimal
3042342,1000501,1,1.0,ascher_decimal
3042343,1000501,1,1.0,ascher_decimal
3042344,1000501,1,1.0,ascher_decimal
3042345,1000501,1,1.0,ascher_decimal
3042346,1000501,1,1.0,ascher_decimal
3042347,1000501,1,1.0,ascher_decimal
3042348,1000501,1,1.0,ascher_decimal
3042349,1000501,4.0,1.0,ascher_decimal
3042351,1000501,0,0.0,ascher_decimal
3042352,1000501,0,0.0,ascher_decimal
3041938,1000501,2.0,1.0,ascher_decimal
3042350,1000501,1,1.0,ascher_decimal
3041939,1000501,1,1.0,ascher_decimal
3041940,1000501,1,1.0,ascher_decimal
3041941,1000501,6.0,1.0,ascher_decimal
3041942,1000501,4.0,1.0,ascher_decimal
3041943,1000501,4.0,1.0,ascher_decimal
3041944,1000501,5.0,1.0,ascher_decimal
3041945,1000501,5.0,1.0,ascher_decimal
3041946,1000501,1,1.0,ascher_decimal
3041947,1000501,1,1.0,ascher_decimal
3041948,1000501,5.0,1.0,ascher_decimal
3041949,1000501,5.0,1.0,ascher_decimal
3041950,1000501,5.0,1.0,ascher_decimal
3041951,1000501,5.0,1.0,ascher_decimal
3041952,1000501,15.0,1.0,ascher_decimal
3041953,1000501,11,1.0,ascher_decimal
3041954,1000501,1,1.0,ascher_decimal
3041955,1000501,1,1.0,ascher_decimal
3041956,1000501,1,1.0,ascher_decimal
3041957,1000501,0,0.0,ascher_decimal
3041958,1000501,3.0,1.0,ascher_decimal
3041959,1000501,4.0,1.0,ascher_decimal
3041960,1000501,3.0,1.0,ascher_decimal
3041961,1000501,5.0,1.0,ascher_decimal
3041962,1000501,1,1.0,ascher_decimal
3041963,1000501,1,1.0,ascher_decimal
3041964,1000501,5.0,1.0,ascher_decimal
3041965,1000501,5.0,1.0,ascher_decimal
3041966,1000501,5.0,1.0,ascher_decimal
3041967,1000501,5.0,1.0,ascher_decimal
3041968,1000501,1113.0,1.0,ascher_decimal
3041969,1000501,113.0,1.0,ascher_decimal
3041970,1000501,114.0,1.0,ascher_decimal
3041971,1000501,15.0,1.0,ascher_decimal
3041972,1000501,5.0,1.0,ascher_decimal
3041973,1000501,1113.0,1.0,ascher_decimal
3041974,1000501,1113.0,1.0,ascher_decimal
3041975,1000501,14.0,1.0,ascher_decimal
3041976,1000501,113.0,1.0,ascher_decimal
3041977,1000501,16.0,1.0,ascher_decimal
3041978,1000501,1,1.0,ascher_decimal
3041979,1000501,1,1.0,ascher_decimal
3041980,1000501,1,1.0,ascher_decimal
3041981,1000501,1,1.0,ascher_decimal
3041982,1000501,0,0.0,ascher_decimal
3041983,1000501,2.0,1.0,ascher_decimal
3041984,1000501,2.0,1.0,ascher_decimal
3041985,1000501,3.0,1.0,ascher_decimal
3041986,1000501,3.0,1.0,ascher_decimal
3052251,1000501,0,0.0,ascher_decimal
3041987,1000501,9.0,1.0,ascher_decimal
3041988,1000501,5.0,1.0,ascher_decimal
3041989,1000501,5.0,1.0,ascher_decimal
3041990,1000501,1,1.0,ascher_decimal
3041991,1000501,1,1.0,ascher_decimal
3041992,1000501,5.0,1.0,ascher_decimal
3041993,1000501,5.0,1.0,ascher_decimal
3041994,1000501,5.0,1.0,ascher_decimal
3041995,1000501,5.0,1.0,ascher_decimal
3041996,1000501,5.0,1.0,ascher_decimal
3041997,1000501,5.0,1.0,ascher_decimal
3041998,1000501,6.0,1.0,ascher_decimal
3041999,1000501,6.0,1.0,ascher_decimal
3042000,1000501,1,1.0,ascher_decimal
3042001,1000501,1,1.0,ascher_decimal
3042002,1000501,1,1.0,ascher_decimal
3042003,1000501,0,0.0,ascher_decimal
3042004,1000501,0,0.0,ascher_decimal
3042005,1000501,0,0.0,ascher_decimal
3042006,1000501,0,0.0,ascher_decimal
3042007,1000501,0,0.0,ascher_decimal
3042008,1000501,1,1.0,ascher_decimal
3042009,1000501,1,1.0,ascher_decimal
3042010,1000501,0,0.0,ascher_decimal
3042011,1000501,0,0.0,ascher_decimal
3042012,1000501,1,1.0,ascher_decimal
3042013,1000501,1,1.0,ascher_decimal
3042014,1000501,1,1.0,ascher_decimal
3042015,1000501,1,1.0,ascher_decimal
3042016,1000501,11,1.0,ascher_decimal
3042017,1000501,11,1.0,ascher_decimal
3042018,1000501,6.0,1.0,ascher_decimal
3042019,1000501,2.0,1.0,ascher_decimal
3042020,1000501,0,0.0,ascher_decimal
3042021,1000501,0,0.0,ascher_decimal
3042022,1000501,1,1.0,ascher_decimal
3042023,1000501,1,1.0,ascher_decimal
3042024,1000501,0,0.0,ascher_decimal
3042025,1000501,0,0.0,ascher_decimal
3042026,1000501,0,0.0,ascher_decimal
3042027,1000501,0,0.0,ascher_decimal
3042028,1000501,3.0,1.0,ascher_decimal
3042029,1000501,3.0,1.0,ascher_decimal
3042030,1000501,2.0,1.0,ascher_decimal
3042031,1000501,2.0,1.0,ascher_decimal
3042032,1000501,5.0,1.0,ascher_decimal
3042033,1000501,5.0,1.0,ascher_decimal
3042034,1000501,1,1.0,ascher_decimal
3042035,1000501,8.0,1.0,ascher_decimal
3042036,1000501,0,0.0,ascher_decimal
3042037,1000501,0,0.0,ascher_decimal
3042038,1000501,0,0.0,ascher_decimal
3042039,1000501,0,0.0,ascher_decimal
3042040,1000501,1,1.0,ascher_decimal
3042041,1000501,11,1.0,ascher_decimal
3042042,1000501,11,1.0,ascher_decimal
3042043,1000501,1,1.0,ascher_decimal
3042044,1000501,1,1.0,ascher_decimal
3042045,1000501,1,1.0,ascher_decimal
3042046,1000501,114.0,1.0,ascher_decimal
3042047,1000501,16.0,1.0,ascher_decimal
3042048,1000501,0,0.0,ascher_decimal
3042049,1000501,0,0.0,ascher_decimal
3042050,1000501,2.0,1.0,ascher_decimal
3042051,1000501,2.0,1.0,ascher_decimal
3042052,1000501,8.0,1.0,ascher_decimal
3042053,1000501,8.0,1.0,ascher_decimal
3042054,1000501,7.0,1.0,ascher_decimal
3042055,1000501,7.0,1.0,ascher_decimal
3042056,1000501,2.0,1.0,ascher_decimal
3042057,1000501,2.0,1.0,ascher_decimal
3042058,1000501,2.0,1.0,ascher_decimal
3042059,1000501,3.0,1.0,ascher_decimal
3042060,1000501,0,0.0,ascher_decimal
3042061,1000501,0,0.0,ascher_decimal
3042062,1000501,8.0,1.0,ascher_decimal
3042063,1000501,1,1.0,ascher_decimal
3042064,1000501,5.0,1.0,ascher_decimal
3042065,1000501,1,1.0,ascher_decimal
3042066,1000501,5.0,1.0,ascher_decimal
3042067,1000501,5.0,1.0,ascher_decimal
3042068,1000501,5.0,1.0,ascher_decimal
3042069,1000501,114.0,1.0,ascher_decimal
3042070,1000501,113.0,1.0,ascher_decimal
3042071,1000501,113.0,1.0,ascher_decimal
3042072,1000501,15.0,1.0,ascher_decimal
3042073,1000501,15.0,1.0,ascher_decimal
3042074,1000501,1116.0,1.0,ascher_decimal
3042075,1000501,1117.0,1.0,ascher_decimal
3042076,1000501,1117.0,1.0,ascher_decimal
3042077,1000501,15.0,1.0,ascher_decimal
3042078,1000501,15.0,1.0,ascher_decimal
3042079,1000501,1,1.0,ascher_decimal
3042080,1000501,1,1.0,ascher_decimal
3042081,1000501,0,0.0,ascher_decimal
3042082,1000501,0,0.0,ascher_decimal
3042083,1000501,1,1.0,ascher_decimal
3042084,1000501,1,1.0,ascher_decimal
3042085,1000501,1,1.0,ascher_decimal
3042086,1000501,1,1.0,ascher_decimal
3042087,1000501,0,0.0,ascher_decimal
3042088,1000501,0,0.0,ascher_decimal
3042089,1000501,0,0.0,ascher_decimal
3042090,1000501,0,0.0,ascher_decimal
3042091,1000501,0,0.0,ascher_decimal
3042092,1000501,0,0.0,ascher_decimal
3042093,1000501,0,0.0,ascher_decimal
3042094,1000501,0,0.0,ascher_decimal
3042095,1000501,1,1.0,ascher_decimal
3042096,1000501,1,1.0,ascher_decimal
3042097,1000501,1,1.0,ascher_decimal
3042098,1000501,11,1.0,ascher_decimal
3042099,1000501,1,1.0,ascher_decimal
3042100,1000501,11,1.0,ascher_decimal
3042101,1000501,11,1.0,ascher_decimal
3042102,1000501,1,1.0,ascher_decimal
3042103,1000501,1,1.0,ascher_decimal
3042104,1000501,1,1.0,ascher_decimal
3042105,1000501,1111,1.0,ascher_decimal
3042106,1000501,113.0,1.0,ascher_decimal
3042107,1000501,13.0,1.0,ascher_decimal
3042108,1000501,4.0,1.0,ascher_decimal
3042109,1000501,5.0,1.0,ascher_decimal
3042110,1000501,1117.0,1.0,ascher_decimal
3042111,1000501,1116.0,1.0,ascher_decimal
3042112,1000501,1117.0,1.0,ascher_decimal
3042113,1000501,5.0,1.0,ascher_decimal
3042114,1000501,5.0,1.0,ascher_decimal
3042115,1000501,1,1.0,ascher_decimal
3042116,1000501,1,1.0,ascher_decimal
3042117,1000501,1,1.0,ascher_decimal
3042118,1000501,1,1.0,ascher_decimal
3042119,1000501,11,1.0,ascher_decimal
3042120,1000501,11,1.0,ascher_decimal
3042121,1000501,11,1.0,ascher_decimal
3042122,1000501,11,1.0,ascher_decimal
3042123,1000501,0,0.0,ascher_decimal
3042124,1000501,0,0.0,ascher_decimal
3042125,1000501,7.0,1.0,ascher_decimal
3042126,1000501,7.0,1.0,ascher_decimal
3042127,1000501,1,1.0,ascher_decimal
3042128,1000501,0,0.0,ascher_decimal
3042129,1000501,1,1.0,ascher_decimal
3042130,1000501,1,1.0,ascher_decimal
3042131,1000501,1,1.0,ascher_decimal
3042132,1000501,1,1.0,ascher_decimal
3042133,1000501,11,1.0,ascher_decimal
3042134,1000501,1,1.0,ascher_decimal
3042135,1000501,1,1.0,ascher_decimal
3042136,1000501,5.0,1.0,ascher_decimal
3042137,1000501,5.0,1.0,ascher_decimal
3042138,1000501,5.0,1.0,ascher_decimal
3042139,1000501,113.0,1.0,ascher_decimal
3042140,1000501,113.0,1.0,ascher_decimal
3042141,1000501,114.0,1.0,ascher_decimal
3042142,1000501,5.0,1.0,ascher_decimal
3042143,1000501,5.0,1.0,ascher_decimal
3042144,1000501,13.0,1.0,ascher_decimal
3042145,1000501,13.0,1.0,ascher_decimal
3042146,1000501,14.0,1.0,ascher_decimal
3042147,1000501,11,1.0,ascher_decimal
3042148,1000501,5.0,1.0,ascher_decimal
3042149,1000501,1,1.0,ascher_decimal
3042150,1000501,1,1.0,ascher_decimal
3042151,1000501,1,1.0,ascher_decimal
3042152,1000501,0,0.0,ascher_decimal
3042153,1000501,3.0,1.0,ascher_decimal
3042154,1000501,3.0,1.0,ascher_decimal
3042155,1000501,2.0,1.0,ascher_decimal
3042156,1000501,2.0,1.0,ascher_decimal
3042157,1000501,2.0,1.0,ascher_decimal
3042158,1000501,2.0,1.0,ascher_decimal
3042159,1000501,2.0,1.0,ascher_decimal
3042160,1000501,1,1.0,ascher_decimal
3042161,1000501,3.0,1.0,ascher_decimal
3042162,1000501,3.0,1.0,ascher_decimal
3042163,1000501,0,0.0,ascher_decimal
3042164,1000501,1,1.0,ascher_decimal
3042165,1000501,1,1.0,ascher_decimal
3042166,1000501,1,1.0,ascher_decimal
3042167,1000501,1,1.0,ascher_decimal
3042168,1000501,1,1.0,ascher_decimal
3042169,1000501,1,1.0,ascher_decimal
3042170,1000501,5.0,1.0,ascher_decimal
3042171,1000501,5.0,1.0,ascher_decimal
3042172,1000501,5.0,1.0,ascher_decimal
3042173,1000501,5.0,1.0,ascher_decimal
3042174,1000501,114.0,1.0,ascher_decimal
3042175,1000501,113.0,1.0,ascher_decimal
3042176,1000501,113.0,1.0,ascher_decimal
3042177,1000501,5.0,1.0,ascher_decimal
3042178,1000501,5.0,1.0,ascher_decimal
3042179,1000501,1114.0,1.0,ascher_decimal
3042180,1000501,1113.0,1.0,ascher_decimal
3042181,1000501,13.0,1.0,ascher_decimal
3042182,1000501,2.0,1.0,ascher_decimal
3042183,1000501,2.0,1.0,ascher_decimal
3042184,1000501,1,1.0,ascher_decimal
3042185,1000501,1,1.0,ascher_decimal
3042186,1000501,1,1.0,ascher_decimal
3042187,1000501,0,0.0,ascher_decimal
3042188,1000501,1,1.0,ascher_decimal
3042189,1000501,1,1.0,ascher_decimal
3042190,1000501,1,1.0,ascher_decimal
3042191,1000501,2.0,1.0,ascher_decimal
3042192,1000501,2.0,1.0,ascher_decimal
3042193,1000501,2.0,1.0,ascher_decimal
3042194,1000501,2.0,1.0,ascher_decimal
3042195,1000501,2.0,1.0,ascher_decimal
3042196,1000501,1,1.0,ascher_decimal
3042197,1000501,4.0,1.0,ascher_decimal
3042198,1000501,4.0,1.0,ascher_decimal
3042199,1000501,2.0,1.0,ascher_decimal
3042200,1000501,5.0,1.0,ascher_decimal
3042201,1000501,3.0,1.0,ascher_decimal
3042202,1000501,3.0,1.0,ascher_decimal
3042203,1000501,9.0,1.0,ascher_decimal
3042204,1000501,2.0,1.0,ascher_decimal
3042205,1000501,2.0,1.0,ascher_decimal
3042206,1000501,2.0,1.0,ascher_decimal
3042207,1000501,2.0,1.0,ascher_decimal
3042208,1000501,1,1.0,ascher_decimal
3042209,1000501,1,1.0,ascher_decimal
3042210,1000501,113.0,1.0,ascher_decimal
3042211,1000501,114.0,1.0,ascher_decimal
3042212,1000501,113.0,1.0,ascher_decimal
3042213,1000501,5.0,1.0,ascher_decimal
3042214,1000501,4.0,1.0,ascher_decimal
3042215,1000501,13.0,1.0,ascher_decimal
3042216,1000501,14.0,1.0,ascher_decimal
3042217,1000501,13.0,1.0,ascher_decimal
3042218,1000501,15.0,1.0,ascher_decimal
3042219,1000501,5.0,1.0,ascher_decimal
3042220,1000501,1,1.0,ascher_decimal
3042221,1000501,1,1.0,ascher_decimal
3042222,1000501,0,0.0,ascher_decimal
3042223,1000501,0,0.0,ascher_decimal
3042224,1000501,0,0.0,ascher_decimal
3042225,1000501,1,1.0,ascher_decimal
