khipu_id,num_cords,unique_colors,dominant_color_pct,color_entropy,standardization_score,variance_class
1000047,72,4,0.4722222222222222,1.8086822241235399,0.09565888793823007,medium
1000048,22,2,0.9545454545454546,0.26676498751448696,0.733235012485513,low
1000049,23,3,0.5217391304347826,1.4029342377625806,0.11484704709149451,medium
1000050,55,5,0.34545454545454546,2.0977561818087636,0.09654558794141865,medium
1000051,30,4,0.4666666666666667,1.6358275839608771,0.18208620801956144,medium
1000052,47,3,0.48936170212765956,1.3766699529644835,0.13141796582688847,medium
1000053,288,4,0.6840277777777778,1.0242580617018746,0.4878709691490627,medium
1000054,21,1,1.0,-1.4426951601859516e-10,1.0000000001442695,low
1000055,24,4,0.5,1.4083445435804325,0.29582772820978376,medium
1000056,41,4,0.8048780487804879,0.9191427127445202,0.5404286436277399,medium
1000057,164,3,0.8109756097560976,0.8883085721377996,0.43953969148568484,medium
1000058,54,3,0.5555555555555556,1.279974913471349,0.19242574326587425,medium
1000059,16,3,0.5,1.4772170010296741,0.06797984156878023,medium
1000060,28,3,0.5,1.492614067584317,0.05826537416173616,medium
1000061,8,4,0.375,1.9056390616524883,0.047180469173755846,medium
1000062,8,3,0.5,1.4056390617967578,0.11314049313015695,medium
1000063,358,7,0.39664804469273746,2.492947949145936,0.11199402342801346,high
1000064,24,4,0.4583333333333333,1.8489879885004497,0.07550600574977517,medium
1000065,102,3,0.49019607843137253,1.4897648377496333,0.060063038039201544,medium
1000066,8,1,1.0,-1.4426951601859516e-10,1.0000000001442695,low
1000067,14,3,0.6428571428571429,1.2870540276859184,0.1879593194789717,medium
1000068,9,1,1.0,-1.4426951601859516e-10,1.0000000001442695,low
1000069,7,3,0.5714285714285714,1.378783493053367,0.13008447049944583,medium
1000070,12,3,0.5833333333333334,1.2806721290880785,0.19198584918862482,medium
1000071,56,7,0.19642857142857142,2.7675011119452955,0.014196213595642715,high
1000072,14,3,0.42857142857142855,1.5306189944157085,0.03428693504150504,medium
1000073,12,3,0.6666666666666666,1.1887218751080586,0.2500000002730718,medium
1000074,21,3,0.9047619047619048,0.5489544339922315,0.6536483142393225,medium
1000075,18,3,0.4444444444444444,1.5466316149609691,0.024184096306850478,medium
1000076,57,4,0.49122807017543857,1.7853171337026263,0.10734143314868683,medium
1000077,282,3,0.5,1.4846334587207355,0.06330057774538578,medium
1000078,10,1,1.0,-1.4426951601859516e-10,1.0000000001442695,low
1000079,105,6,0.2857142857142857,2.4477729602416645,0.05307215885770811,high
1000080,35,3,0.7428571428571429,1.0189139557672542,0.3571368689772474,medium
1000081,29,3,0.41379310344827586,1.5275302078674848,0.03623574237721061,medium
1000082,17,2,0.9411764705882353,0.3227569586088592,0.6772430413911408,low
1000083,182,6,0.3131868131868132,2.215524999635176,0.14291793439282552,high
1000084,7,2,0.8571428571428571,0.5916727782937884,0.4083272217062116,low
1000085,300,7,0.25333333333333335,2.5763683575367815,0.08227907440770788,high
1000086,15,4,0.3333333333333333,1.9329145634023197,0.033542718298840146,medium
1000087,29,5,0.4482758620689655,1.9746881895730821,0.14954808724648505,medium
1000088,1,1,1.0,-1.4426951601859516e-10,1.0000000001442695,low
1000089,293,6,0.4232081911262799,1.6706070868683887,0.3537209586590442,high
1000090,16,4,0.5,1.7028195305377052,0.1485902347311474,medium
1000091,51,7,0.3137254901960784,2.5181504107534094,0.10301672547061747,high
1000092,14,2,0.5,0.9999999997114609,2.8853908151660335e-10,low
1000093,30,2,0.6666666666666666,0.9182958337659504,0.08170416623404964,low
1000094,285,4,0.4105263157894737,1.8878387757543864,0.056080612122806794,medium
1000096,2208,8,0.8840579710144928,0.7635002185625062,0.7454999271458314,high
1000097,94,5,0.6382978723404256,1.570635278923028,0.3235642040847866,medium
1000098,50,5,0.42,1.7779098709670653,0.23429589620719393,medium
1000099,44,3,0.5227272727272727,1.4687316179557164,0.07333352222059186,medium
1000100,26,4,0.5,1.5990919733788216,0.2004540133105892,medium
1000101,29,3,0.5517241379310345,1.3416303584521052,0.1535254885578271,medium
1000103,547,6,0.6288848263254113,1.3181573825739135,0.49006711617434595,high
1000105,13,2,0.8461538461538461,0.6193821943902247,0.3806178056097753,low
1000106,20,4,0.35,1.7762976251481208,0.11185118742593958,medium
1000107,16,2,0.5,0.9999999997114609,2.8853908151660335e-10,low
1000108,26,3,0.5384615384615384,1.1867198440999482,0.2512631412036612,medium
1000109,11,3,0.45454545454545453,1.5394847564986933,0.028693261955264227,medium
1000110,22,3,0.5,1.219748493027948,0.23042438387472008,medium
1000111,12,4,0.4166666666666667,1.7841591272743436,0.10792043636282822,medium
1000112,4,4,0.25,1.9999999994229218,2.8853908151660335e-10,medium
1000113,44,6,0.3409090909090909,2.423721484934048,0.062376539598591796,high
1000114,28,2,0.5,0.9999999997114609,2.8853908151660335e-10,low
1000115,201,2,0.9601990049751243,0.24137901331457115,0.7586209866854289,low
1000116,21,1,1.0,-1.4426951601859516e-10,1.0000000001442695,low
1000117,19,2,0.631578947368421,0.9494520150994095,0.05054798490059054,low
1000118,31,3,0.45161290322580644,1.4725137489251265,0.07094726326008693,medium
1000119,63,2,0.7142857142857143,0.8631205682780919,0.13687943172190808,low
1000120,91,4,0.4945054945054945,1.5692105162095626,0.21539474189521868,medium
1000121,124,5,0.5,1.7234684598659424,0.2577425357568841,medium
1000122,19,2,0.9473684210526315,0.2974722486307506,0.7025277513692494,low
1000123,23,3,0.6086956521739131,1.3534485041788449,0.1460690687867836,medium
1000124,113,5,0.4778761061946903,1.8279529811683504,0.2127435017504169,medium
1000125,42,5,0.35714285714285715,2.0549128899282545,0.1149971894250501,medium
1000126,48,3,0.5625,1.1095349074516623,0.2999614142625928,medium
1000127,144,8,0.3194444444444444,2.5809167880852315,0.1396944039715895,high
1000128,41,4,0.6829268292682927,1.293992545074837,0.35300372746258146,medium
1000129,4,3,0.5,1.4999999995671913,0.0536053699158856,medium
1000130,10,4,0.5,1.7609640468666032,0.11951797656669838,medium
1000131,66,3,0.7424242424242424,0.9062004467795054,0.42825117542706204,medium
1000132,35,1,1.0,-1.4426951601859516e-10,1.0000000001442695,low
1000133,19,2,0.5263157894736842,0.9980008835837606,0.0019991164162393993,low
1000134,9,1,1.0,-1.4426951601859516e-10,1.0000000001442695,low
1000135,25,3,0.64,1.2994705703644438,0.18012535326660017,medium
1000136,6,2,0.6666666666666666,0.9182958337659504,0.08170416623404964,low
1000137,28,2,0.6785714285714286,0.9059282157544601,0.09407178424553986,low
1000138,34,5,0.5,1.8289382167036323,0.2123191839011901,medium
1000139,22,4,0.4090909090909091,1.708098662924728,0.14595066853763605,medium
1000140,372,12,0.22849462365591397,2.9699709037911073,0.1715475675983602,high
1000141,10,2,0.8,0.7219280945988233,0.27807190540117666,low
1000142,21,4,0.47619047619047616,1.6841857363313562,0.15790713183432192,medium
1000143,31,3,0.5161290322580645,1.469064051331236,0.07312378011289622,medium
1000144,175,10,0.21714285714285714,2.9021775692812493,0.12635749890316206,high
1000145,25,5,0.32,2.1777968108772483,0.06207396530817455,medium
1000146,63,5,0.49206349206349204,1.6012865698894632,0.31036341159085623,medium
1000147,340,8,0.2911764705882353,2.2136922386984628,0.2621025871005124,high
1000148,307,5,0.3517915309446254,2.0874472636062245,0.1009853973503484,medium
1000149,16,2,0.75,0.8112781241705938,0.18872187582940625,low
1000150,31,4,0.2903225806451613,1.9918642478166593,0.004067876091670364,medium
1000151,30,5,0.43333333333333335,1.8987345341121102,0.1822595461535088,medium
1000152,39,6,0.4358974358974359,1.8392617645479379,0.2884764231454737,high
1000154,6,5,0.3333333333333333,2.251629166666475,0.03027610044242013,medium
1000155,2,1,1.0,-1.4426951601859516e-10,1.0000000001442695,low
1000156,8,2,0.5,0.9999999997114609,2.8853908151660335e-10,low
1000157,10,2,0.7,0.8812908989421536,0.11870910105784638,low
1000158,31,8,0.25806451612903225,2.698836729849053,0.1003877567169823,high
1000159,65,6,0.35384615384615387,2.3926832515692475,0.07438376730736562,high
1000161,13,3,0.46153846153846156,1.526234909516714,0.03705298464646389,medium
1000162,33,2,0.7272727272727273,0.8453509363338975,0.15464906366610254,low
1000163,20,1,1.0,-1.4426951601859516e-10,1.0000000001442695,low
1000164,100,7,0.38,2.1627387712118153,0.22961690585717898,high
1000165,65,3,0.5538461538461539,1.0881641530643205,0.3134448590618345,medium
1000166,29,3,0.6206896551724138,1.3162522195097688,0.1695373115068176,medium
1000167,25,2,0.64,0.9426831889669532,0.057316811033046755,low
1000168,4,1,1.0,-1.4426951601859516e-10,1.0000000001442695,low
1000169,21,2,0.9523809523809523,0.27619542735940006,0.7238045726405999,low
1000170,52,3,0.36538461538461536,1.5812571973874396,0.0023377861192491745,medium
1000171,16,2,0.6875,0.8960382322460184,0.10396176775398158,low
1000172,28,3,0.6428571428571429,1.1077843845197086,0.30106587126467155,medium
1000173,9,2,0.7777777777777778,0.7642045062200812,0.23579549377991882,low
1000176,39,2,0.5384615384615384,0.9957274517963866,0.0042725482036134466,low
1000177,28,2,0.5357142857142857,0.9963165192704231,0.0036834807295769156,low
1000178,33,2,0.5454545454545454,0.9940302111884174,0.00596978881158261,low
1000179,28,6,0.5357142857142857,1.8747429948186043,0.2747504096111313,high
1000180,126,3,0.48412698412698413,1.3552615763064773,0.14492514763608932,medium
