khipu_id,hierarchy_depth,branching_factor,cord_count,summation_match_rate,has_summation,numeric_coverage,avg_numeric_value,node_density,leaf_ratio,has_aggregation,structural_complexity
1000124,1,112.0,113,0.0,0,0.9380530973451328,1530.2264150943397,0.0088495575221238,0.9824561403508771,0,0.9911504424778761
1000125,3,3.1538461538461537,42,0.0,0,0.8809523809523809,74.0,0.0238095238095238,0.6744186046511628,1,6.500000000000001
1000126,3,2.473684210526316,48,0.125,0,0.875,17.523809523809526,0.0208333333333333,0.5918367346938775,1,6.621212121212121
1000127,2,4.916666666666667,119,0.0,0,0.8907563025210085,135.9245283018868,0.0084033613445378,0.7916666666666666,0,13.52112676056338
1000128,2,2.5,41,0.0666666666666666,0,0.951219512195122,21.666666666666668,0.024390243902439,0.5952380952380952,0,6.0
1000129,1,3.0,4,0.0,0,0.75,50.66666666666666,0.25,0.6,0,0.75
1000130,2,2.25,10,0.0,0,0.8,23.25,0.1,0.5454545454545454,0,1.8461538461538463
1000131,1,65.0,66,0.0,0,0.9242424242424242,62.91803278688525,0.0151515151515151,0.9701492537313433,0,0.9848484848484849
1000132,2,2.0,35,0.1111111111111111,0,0.7714285714285715,9.77777777777778,0.0285714285714285,0.5,0,6.0
1000133,1,18.0,19,0.0,0,0.631578947368421,25.25,0.0526315789473684,0.9,0,0.9473684210526315
1000134,1,8.0,9,0.0,0,0.8888888888888888,53.5,0.1111111111111111,0.8,0,0.8888888888888888
1000135,1,16.0,17,0.0,0,0.8823529411764706,30.866666666666667,0.0588235294117647,0.8888888888888888,0,0.9411764705882353
1000136,1,5.0,6,0.0,0,0.6666666666666666,132.25,0.1666666666666666,0.7142857142857143,0,0.8333333333333334
1000137,2,13.5,28,1.0,1,0.8214285714285714,33.65217391304348,0.0357142857142857,0.896551724137931,0,1.793103448275862
1000138,2,3.0,34,0.1,0,0.9705882352941176,50.06060606060606,0.0294117647058823,0.6571428571428571,0,5.5
1000139,2,7.0,22,0.0,0,0.6818181818181818,45.4,0.0454545454545454,0.8260869565217391,0,2.375
1000140,3,4.022222222222222,363,0.0714285714285714,0,0.5674931129476584,33.39320388349515,0.0027548209366391,0.75,1,44.20353982300885
1000141,1,9.0,10,0.0,0,0.8,191.625,0.1,0.8181818181818182,0,0.9
1000142,1,18.0,19,0.0,0,0.8947368421052632,47.35294117647059,0.0526315789473684,0.9,0,0.9473684210526315
1000143,1,30.0,31,0.0,0,0.935483870967742,10.275862068965518,0.032258064516129,0.9375,0,0.967741935483871
1000144,3,5.0,126,0.05,0,0.6428571428571429,442.0,0.0079365079365079,0.7952755905511811,1,16.833333333333332
1000145,2,12.0,25,0.0,0,0.96,32.708333333333336,0.04,0.8846153846153846,0,1.7692307692307692
1000146,4,2.269230769230769,60,0.0434782608695652,0,0.95,1308.59649122807,0.0166666666666666,0.5573770491803278,1,9.788235294117648
1000147,4,3.1296296296296298,339,0.0147058823529411,0,0.7905604719764012,58.86940298507463,0.0029498525073746,0.6794117647058824,1,54.24215246636771
1000148,3,5.941176470588236,304,0.0232558139534883,0,0.5526315789473685,57.63095238095238,0.0032894736842105,0.8295081967213115,1,31.550847457627114
1000149,1,15.0,16,0.0,0,0.9375,43.73333333333333,0.0625,0.8823529411764706,0,0.9375
1000150,2,15.0,31,0.0,0,0.9032258064516128,39.785714285714285,0.032258064516129,0.90625,0,1.8125
1000151,2,14.0,29,0.0,0,0.7586206896551724,1076.0,0.0344827586206896,0.9,0,1.8
1000152,2,5.0,36,0.0,0,0.8611111111111112,766.741935483871,0.0277777777777777,0.7837837837837838,0,4.5
1000154,1,5.0,6,0.0,0,0.8333333333333334,8.4,0.1666666666666666,0.7142857142857143,0,0.8333333333333334
1000155,1,1.0,2,0.0,0,0.5,220.0,0.5,0.3333333333333333,0,0.5
1000156,2,1.75,8,0.0,0,0.625,67.0,0.125,0.4444444444444444,0,1.4545454545454546
1000157,1,9.0,10,0.0,0,0.9,33.888888888888886,0.1,0.8181818181818182,0,0.9
1000158,3,4.285714285714286,31,0.0,0,0.9032258064516128,42.142857142857146,0.032258064516129,0.75,1,4.351351351351352
1000159,2,2.909090909090909,65,0.2142857142857142,0,0.7846153846153846,12.294117647058824,0.0153846153846153,0.6515151515151515,0,8.186046511627907
1000160,1,3.0,4,0.0,0,0.75,117.33333333333331,0.25,0.6,0,0.75
1000161,1,12.0,13,0.0,0,0.8461538461538461,81.0,0.0769230769230769,0.8571428571428571,0,0.9230769230769231
1000162,2,2.6923076923076925,36,0.1428571428571428,0,0.7777777777777778,33.857142857142854,0.0277777777777777,0.6216216216216216,0,6.229166666666666
