kfg_id,value_register,pct_nonzero,pct_round5,entropy_per_cord,max_hier_level,knot_L_ratio,knot_E_ratio,typology_label,geo_zone,provenance_display,has_pp,has_ip,has_cp,has_sp,has_gg,has_gsb,has_is,has_psn,has_adg,log_value_register,log_entropy_per_cord
KH0413,15.0,1.0,0.2222222222222222,0.35221388904914586,1,0.4666666666666667,0.06666666666666667,T1,,Unknown,1,0,0,0,0,0,0,0,0,2.772588722239781,0.3017431670675894
KH0414,9.0,0.75,0.1111111111111111,0.30283117299976303,1,0.5833333333333334,0.08333333333333333,T1,,Unknown,1,0,0,1,0,0,0,0,0,2.302585092994046,0.2645397218276939
KH0415,5.0,0.9333333333333333,0.2619047619047619,0.04221892435523488,2,0.6923076923076923,0.019230769230769232,T2,Central Coast,Chuquitanta,1,0,0,1,0,0,0,1,0,1.791759469228055,0.04135202141220762
KH0416,4.0,0.9333333333333333,0.07142857142857142,0.02651659476006255,0,0.0,0.0,T1,Central Coast,Cajamarquilla,0,0,0,0,0,0,0,0,0,1.6094379124341003,0.026171123697918557
KH0417,0.0,0.0,0.0,0.0,0,0.0,0.0,T1,Central Coast,Cajamarquilla,0,0,0,0,0,0,0,0,0,0.0,0.0
KH0418,2.0,0.25,0.0,0.5283208335737187,0,0.0,0.1891891891891892,T1,Central Coast,Cajamarquilla,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.4241696383201021
KH0419,3.0,1.0,0.125,0.21875,0,0.0,1.0,T1,Central Coast,Cajamarquilla,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.19782574332991987
KH0420,100.0,0.8,0.5416666666666666,0.1654239800610144,0,0.3157894736842105,0.13157894736842105,T1,Central Coast,Chuquitanta,1,1,1,0,0,0,0,0,0,4.61512051684126,0.15308495219354584
KH0421,305.0,0.9090909090909091,0.43333333333333335,0.15911857540917282,0,0.31666666666666665,0.016666666666666666,T1,Central Coast,Chancay (Central Coast),1,0,0,0,0,0,0,0,1,5.723585101952381,0.14765986750166785
KH0422,2.5,0.8717948717948718,0.058823529411764705,0.09118530604945878,2,0.5121951219512195,0.3170731707317073,T1,,Unknown,1,1,1,0,0,0,0,1,0,1.252762968495368,0.08726454215262927
KH0423,215.0,0.75,0.25,0.26572682296173894,1,0.2647058823529412,0.0,T1,,Unknown,0,0,0,0,0,0,0,0,0,5.375278407684165,0.23564652078713097
KH0424,19.0,0.7777777777777778,0.22448979591836735,0.09660954723153481,1,0.4157303370786517,0.0898876404494382,T1,Central Coast,Chancay (Hda. Huando),1,1,0,0,1,0,0,0,0,2.995732273553991,0.09222319016141575
KH0425,165.0,0.8345864661654135,0.24324324324324326,0.05572230405481874,2,0.29435483870967744,0.07661290322580645,T1,Ica & Paracas,Ica Valley (near Callango),1,0,0,0,0,0,0,0,0,5.111987788356544,0.0542251810564317
KH0426,2278.5,0.9487179487179487,0.28378378378378377,0.07930611178007098,1,0.21942446043165467,0.0539568345323741,T1,,Unknown,1,1,1,1,0,0,0,0,1,7.731711399653496,0.07631834555903699
KH0427,6.0,0.9431818181818182,0.12048192771084337,0.05156636686783607,1,0.6106194690265486,0.13274336283185842,T1,,Unknown,1,0,1,1,0,0,0,1,0,1.9459101490553132,0.05028083054340976
KH0428,6.0,0.8609112709832134,0.3816155988857939,0.011159144192908893,1,0.47191011235955055,0.16853932584269662,T1,Central Coast,Lima (Huaca Pérez),1,1,1,1,0,1,0,1,1,1.9459101490553132,0.011097340303980593
KH0429,4.0,0.6071428571428571,0.058823529411764705,0.17723946641787325,1,0.7,0.2,T1,Central Coast,Lima (Huaca Pérez),0,0,0,0,0,0,0,1,0,1.6094379124341003,0.1631722624844853
KH0430,12.0,0.5428571428571428,0.2631578947368421,0.11550696331562713,1,0.4727272727272727,0.12727272727272726,T1,Central Coast,Lima (Huaca Pérez),1,1,0,1,0,0,0,0,0,2.5649493574615367,0.10930897719784018
KH0431,24.0,0.9823008849557522,0.18018018018018017,0.02620470820363032,3,0.508955223880597,0.0,T2,Central Coast,Pachacamac (Fundort),1,0,1,1,0,0,1,1,0,3.2188758248682006,0.025867247513283148
KH0432,8.0,0.5916666666666667,0.16901408450704225,0.05917027110220028,2,0.4803921568627451,0.17647058823529413,T1,Ica & Paracas,Ica,1,0,0,1,0,0,0,1,0,2.1972245773362196,0.057485838493834936
KH0433,3.0,0.7964071856287425,0.2781954887218045,0.025772320708088874,1,0.46835443037974683,0.2468354430379747,T1,Central Coast,Huacho,1,1,1,1,1,1,1,1,1,1.3862943611198906,0.02544581248175127
KH0434,3.0,0.5378787878787878,0.08450704225352113,0.04406117014611743,1,0.5510204081632653,0.336734693877551,T1,Central Coast,Pachacamac,1,1,1,0,1,0,0,1,1,1.3862943611198906,0.043118079837979495
KH0435,20.0,0.7330508474576272,0.6127167630057804,0.026796018180381655,1,0.24545454545454545,0.08636363636363636,T1,Central Coast,Pachacamac,1,1,1,1,0,1,0,1,0,3.044522437723423,0.026443292115219445
KH0436,2.0,0.8130081300813008,0.06,0.009580555320046475,2,0.5,0.38764044943820225,T2,Nazca & Far South,Nazca (Santa Clara),1,1,1,0,1,1,1,1,0,1.0986122886681098,0.009534952833331748
KH0437,8.0,0.7777777777777778,0.061224489795918366,0.03926920103884285,0,0.6492537313432836,0.05970149253731343,T1,Central Coast,Pachacamac,1,1,1,0,1,0,0,0,0,2.1972245773362196,0.038517774841220466
KH0438,345.0,0.7906976744186046,0.3088235294117647,0.08676310244439008,0,0.2916666666666667,0.015625,T1,Central Coast,Pachacamac,1,0,0,0,0,0,0,0,0,5.846438775057725,0.08320364735366631
KH0439,326.0,0.7737226277372263,0.33962264150943394,0.060199775781553555,2,0.3246268656716418,0.011194029850746268,T1,Central Coast,Pachacamac,1,1,0,0,1,0,0,0,0,5.7899601708972535,0.05845735808461323
KH0440,22.0,0.6814159292035398,0.8571428571428571,0.04850062928464698,2,0.15841584158415842,0.0,T1,Central Coast,Pachacamac,1,1,1,0,0,0,0,1,1,3.1354942159291497,0.04736117153576333
KH0441,13.0,0.9281437125748503,0.16774193548387098,0.03294233872139913,2,0.2644628099173554,0.256198347107438,T1,Central Coast,Pachacamac,1,1,1,1,0,0,0,0,0,2.6390573296152584,0.03241136933598626
KH0442,10.0,0.810126582278481,0.296875,0.06501867448329829,2,0.5,0.14893617021276595,T1,Ica & Paracas,Ica,1,1,1,1,1,0,0,0,1,2.3978952727983707,0.0629923337337586
KH0443,6.5,0.92,0.21739130434782608,0.07954131023998358,2,0.5,0.21428571428571427,T1,Ica & Paracas,Ica,1,1,0,1,0,0,1,0,1,2.0149030205422647,0.07653623817937147
KH0444,15.0,0.9166666666666666,0.2727272727272727,0.29796485789264693,1,0.4444444444444444,0.1111111111111111,T1,Ica & Paracas,Ica,0,0,0,0,0,0,0,0,0,2.772588722239781,0.26079754387274484
KH0445,12.0,0.725609756097561,0.3697478991596639,0.04485059961037266,2,0.441025641025641,0.06666666666666667,T1,North Peru Coast,Pacasmayo,1,1,0,1,0,0,1,0,0,2.5649493574615367,0.04387390831600961
KH0446,25.5,0.631578947368421,0.8083333333333333,0.03524509633255783,1,0.17880794701986755,0.006622516556291391,T1,Central Coast,Pachacamac,1,1,1,1,1,0,0,1,1,3.2771447329921766,0.03463820673351224
KH0447,3.5,0.5957446808510638,0.21428571428571427,0.05802676271263294,1,0.4444444444444444,0.30158730158730157,T1,Cañete–Pisco,Pisco,1,1,0,0,0,1,0,1,0,1.5040773967762742,0.05640562868577646
KH0448,2.0,0.4050632911392405,0.03125,0.07634507823925646,1,0.37209302325581395,0.37209302325581395,T1,Ica & Paracas,Ica / Pisco,1,0,0,0,1,0,0,0,0,1.0986122886681098,0.07357111500816191
KH0449,1.0,0.8736842105263158,0.04819277108433735,0.02479154602719381,0,0.0,0.009009009009009009,T1,Ica & Paracas,Ica / Pisco,1,1,0,0,0,0,0,0,0,0.6931471805599453,0.02448922217837687
KH0450,11.0,0.826530612244898,0.14814814814814814,0.03325497865886993,1,0.48120300751879697,0.10150375939849623,T1,Central Coast,Pachacamac,1,1,1,0,0,0,0,0,0,2.4849066497880004,0.032713992843651236
KH0451,13.5,0.8292682926829268,0.22058823529411764,0.03979629599497109,2,0.45982142857142855,0.07142857142857142,T1,Central Coast,Pachacamac,1,0,1,1,0,0,0,0,0,2.6741486494265287,0.039024824732792646
KH0452,4.0,0.8823529411764706,0.3333333333333333,0.19152703968800375,0,0.6875,0.1875,T1,Central Coast,Pachacamac,1,0,1,0,0,0,0,0,0,1.6094379124341003,0.17523571112039577
KH0453,3.0,0.8507462686567164,0.14035087719298245,0.015721115140154656,3,0.445993031358885,0.23344947735191637,T2,Central Coast,Chancay,1,0,0,1,0,0,0,1,0,1.3862943611198906,0.01559881850391007
KH0454,48.0,0.3609467455621302,0.03278688524590164,0.03350849690003118,3,0.5648148148148148,0.0,T2,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,0,3.8918202981106265,0.03295932158632627
KH0455,20.0,0.6638655462184874,0.34177215189873417,0.06743522691815798,2,0.42857142857142855,0.027210884353741496,T1,Ica & Paracas,Ocucaje,1,0,1,1,0,0,0,0,0,3.044522437723423,0.06525878691965772
KH0456,24.5,1.0,0.3709677419354839,0.07658409763548889,0,0.3543307086614173,0.0,T1,Central Coast,Pachacamac,1,0,1,0,0,0,0,0,0,3.2386784521643803,0.07379315612302333
KH0457,60.0,0.8923076923076924,1.0,0.027798076927239155,0,0.0,0.0,T1,Ica & Paracas,Ica,1,0,0,0,0,0,0,0,0,4.110873864173311,0.027418724516875676
KH0458,22.0,0.8888888888888888,0.375,0.26945488277869584,0,0.6,0.0,T1,Ica & Paracas,Ica,1,0,0,0,0,0,0,0,0,3.1354942159291497,0.23858758216807713
KH0459,50.0,0.8,0.75,0.19359936758692484,0,0.18181818181818182,0.0,T1,Ica & Paracas,Ica,1,0,0,0,0,0,0,0,0,3.9318256327243257,0.17697342063052734
KH0460,4.0,0.8448275862068966,0.2857142857142857,0.07533608971433474,1,0.6428571428571429,0.08928571428571429,T1,Ica & Paracas,Ica,1,1,1,0,0,0,0,1,0,1.6094379124341003,0.07263325431215671
KH0461,14.0,0.8875,0.39436619718309857,0.06012044396591832,0,0.46218487394957986,0.01680672268907563,T1,Ica & Paracas,Ica,1,1,1,0,1,0,0,0,0,2.70805020110221,0.0583825280519291
KH0462,15.0,0.8695652173913043,0.45,0.1842091859889594,0,0.5,0.03333333333333333,T1,,Unknown,1,0,0,0,0,0,0,0,0,2.772588722239781,0.16907519821174807
KH0463,139.0,0.9148936170212766,0.2558139534883721,0.12511053783244466,1,0.3333333333333333,0.020202020202020204,T1,Central Coast,Pachacamac,1,1,1,1,0,0,0,0,1,4.941642422609304,0.11788128668065542
KH0464,40.0,0.7083333333333334,1.0,0.1469457380366848,0,0.0,0.0,T1,Cañete–Pisco,Pisco,1,0,1,0,0,0,0,0,0,3.713572066704308,0.13710252930079878
KH0465,30.0,0.5866666666666667,0.9772727272727273,0.06730453937076762,0,0.022222222222222223,0.0,T1,Cañete–Pisco,Pisco,1,0,1,0,1,0,0,0,0,3.4339872044851463,0.06513634806353352
KH0466,21.0,0.5154639175257731,0.14,0.05338821255134544,1,0.4245810055865922,0.08379888268156424,T1,Ica & Paracas,Ica,1,1,1,0,0,0,0,0,0,3.091042453358316,0.052011838096955136
KH0467,6.0,0.847457627118644,0.18,0.08060394848025411,2,0.4657534246575342,0.2328767123287671,T1,Central Coast,Pachacamac,1,0,1,0,0,1,0,0,0,1.9459101490553132,0.07752009639140442
KH0468,34.0,0.23769633507853402,0.2026431718061674,0.02896865195710029,1,0.39166666666666666,0.041666666666666664,T2,Ica & Paracas,Ica / Pisco,1,1,1,1,1,0,0,0,1,3.5553480614894135,0.028556991817498815
KH0469,20.0,0.5671641791044776,0.42105263157894735,0.06690423528874731,1,0.3944954128440367,0.05504587155963303,T1,Central Coast,Huacho,1,1,1,0,1,0,0,0,1,3.044522437723423,0.06476121692222472
KH0470,30.5,0.6527777777777778,0.48936170212765956,0.05580531797397473,1,0.3464052287581699,0.0457516339869281,T1,Central Coast,Huacho,1,1,1,0,0,0,0,0,0,3.449987545831587,0.054303810308857954
KH0471,442.0,0.7346938775510204,0.2361111111111111,0.0837643904521309,0,0.3125,0.0,T1,,Unknown,1,0,0,0,0,0,0,0,1,6.093569770045136,0.08044052741166022
KH0472,5.0,0.8247422680412371,0.2,0.02557551765288541,2,0.6307692307692307,0.1282051282051282,T1,,Unknown,1,1,1,1,0,1,1,1,1,1.791759469228055,0.025253935656059424
KH0473,48.5,0.8666666666666667,0.6153846153846154,0.16375984862032766,0,0.275,0.05,T1,,Unknown,1,0,0,0,0,0,0,0,1,3.901972669574645,0.1516560124049759
KH0474,2.5,0.813953488372093,0.18571428571428572,0.04503924507292637,2,0.5,0.34210526315789475,T1,Ica & Paracas,Ica,1,1,1,0,0,0,0,1,0,1.252762968495368,0.0440544398053089
KH0475,10.0,0.38461538461538464,0.35,0.19420918598895948,1,0.43333333333333335,0.06666666666666667,T1,,Unknown,1,0,0,0,0,0,0,0,0,2.3978952727983707,0.17748419727078982
KH0476,31.5,0.8947368421052632,0.35294117647058826,0.0803505841800295,2,0.4338235294117647,0.029411764705882353,T1,,Unknown,1,1,1,1,0,0,0,0,0,3.481240089335692,0.07728560344159331
KH0477,4.0,0.4788732394366197,0.029411764705882353,0.09619316530423373,2,0.576271186440678,0.3050847457627119,T1,,Unknown,1,1,1,1,0,0,0,0,1,1.6094379124341003,0.09184341871191404
KH0478,3.5,0.8669527896995708,0.10396039603960396,0.019739728999454444,1,0.6213991769547325,0.1728395061728395,T1,Ica & Paracas,Ica,1,1,1,1,1,1,0,0,0,1.5040773967762742,0.019547427087782746
KH0479,4.0,0.8666666666666667,0.038461538461538464,0.13475150472323177,1,0.5555555555555556,0.2222222222222222,T1,Central Coast,Pachacamac,1,1,1,0,0,0,0,0,0,1.6094379124341003,0.1264136883929787
KH0480,3.0,0.9178082191780822,0.16417910447761194,0.04791617864836622,0,0.547945205479452,0.3013698630136986,T1,Central Coast,Pachacamac,1,1,1,0,1,1,0,0,1,1.3862943611198906,0.046803600494345815
KH0481,4.0,1.0,0.14285714285714285,0.3040121826987706,0,0.6,0.3,T1,Central Coast,Pachacamac,1,0,0,0,0,1,0,0,0,1.6094379124341003,0.2654458060212267
KH0482,15.0,1.0,0.29411764705882354,0.1199905485259699,0,0.4098360655737705,0.08196721311475409,T1,Central Coast,Pachacamac,1,1,0,0,1,0,0,0,0,2.772588722239781,0.11332024645529785
KH0483,3332.0,1.0,0.13333333333333333,0.26045937304056793,0,0.2,0.016666666666666666,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,1,8.11162807830774,0.2314762362978276
KH0484,238.0,0.875,0.5714285714285714,0.204622825120984,1,0.23529411764705882,0.0,T1,Central Coast,Pachacamac,1,0,0,0,0,0,0,0,1,5.476463551931511,0.18616650974697405
KH0485,2766.0,0.9333333333333333,0.5714285714285714,0.27195392300411453,1,0.15789473684210525,0.02631578947368421,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,0,7.925518979786926,0.24055424020845445
KH0486,2.0,0.9473684210526315,0.3333333333333333,0.10431334906519008,0,0.6111111111111112,0.2777777777777778,T1,Ica & Paracas,Ica,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.0992237382575887
KH0487,7.0,0.46938775510204084,0.43478260869565216,0.1454111710974434,1,0.5714285714285714,0.07142857142857142,T1,,Unknown,1,0,1,0,0,0,0,1,0,2.0794415416798357,0.13576367393987573
KH0488,2.0,0.68,0.0784313725490196,0.0496780728311908,2,0.49122807017543857,0.42105263157894735,T1,,Unknown,1,1,1,0,0,0,0,1,0,1.0986122886681098,0.04848351985524178
KH0489,5.0,0.7888888888888889,0.1267605633802817,0.05717567280801431,3,0.5288461538461539,0.21153846153846154,T1,Central Coast,Pachacamac,1,1,1,1,0,0,0,0,0,1.791759469228055,0.0556008925184416
KH0490,13.5,0.5490196078431373,0.4642857142857143,0.11918964076388106,2,0.36585365853658536,0.04878048780487805,T1,Central Coast,Pachacamac,1,0,1,1,0,0,0,0,0,2.6741486494265287,0.11260488839695655
KH0491,61.0,0.7303370786516854,0.5692307692307692,0.06358814682304813,0,0.34615384615384615,0.12179487179487179,T1,Cañete–Pisco,Incahuasi,1,1,1,0,1,1,0,0,1,4.127134385045092,0.06164823593110472
KH0492,63.0,0.8238636363636364,0.4068965517241379,0.04150420382074657,3,0.29411764705882354,0.10457516339869281,T1,Cañete–Pisco,Incahuasi,1,1,1,1,0,0,0,0,1,4.1588830833596715,0.040666018024470646
KH0493,3151.5,1.0,0.5714285714285714,0.27195392300411453,2,0.125,0.14583333333333334,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,1,8.055951067839075,0.24055424020845445
KH0494,25.0,0.9583333333333334,0.2608695652173913,0.10482948368248209,2,0.3977272727272727,0.07954545454545454,T1,Cañete–Pisco,Incahuasi,1,0,1,1,0,0,0,0,0,3.258096538021482,0.09969100965265847
KH0495,3.0,0.8,0.0,0.1493734375300482,1,0.6,0.4,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.1392169569671923
KH0496,20.0,0.9148936170212766,0.20930232558139536,0.09551126473714965,2,0.3684210526315789,0.23684210526315788,T1,Cañete–Pisco,Incahuasi,1,0,1,1,0,0,0,1,0,3.044522437723423,0.0912211627363909
KH0497,41.0,0.6,0.5555555555555556,0.35221388904914586,1,0.29411764705882354,0.11764705882352941,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,0,3.7376696182833684,0.3017431670675894
KH0498,52.0,0.7653061224489796,0.328,0.018651983436650692,4,0.33793103448275863,0.060689655172413794,T2,Cañete–Pisco,Incahuasi,1,0,1,1,0,0,1,0,0,3.970291913552122,0.018480168366687685
KH0499,2.0,0.5147679324894515,0.09836065573770492,0.024380467252584154,1,0.5984848484848485,0.32575757575757575,T1,Cañete–Pisco,Incahuasi,1,1,1,0,1,1,0,0,1,1.0986122886681098,0.02408800766104009
KH0500,20.0,0.6948356807511737,0.40540540540540543,0.03683083809094057,1,0.3930131004366812,0.06550218340611354,T1,Cañete–Pisco,Incahuasi,1,1,1,0,1,0,0,0,0,3.044522437723423,0.036168789702613974
KH0501,3.0,0.92,0.043478260869565216,0.111384706069088,2,0.75,0.25,T1,Cañete–Pisco,Incahuasi,0,1,0,0,0,0,0,0,0,1.3862943611198906,0.10560672080902973
KH0502,403.5,0.6896551724137931,0.23333333333333334,0.0486133947189966,3,0.2796352583586626,0.06382978723404255,T1,Cañete–Pisco,Incahuasi,1,1,0,1,0,1,0,0,1,6.002651736498547,0.04746871498182071
KH0503,78.5,0.8636363636363636,0.5131578947368421,0.06072473792890311,1,0.3224043715846995,0.12568306010928962,T1,Cañete–Pisco,Incahuasi,1,1,1,0,1,0,0,0,1,4.375757021660286,0.0589523895246069
KH0504,111.0,0.8091603053435115,0.39622641509433965,0.04943381634992025,4,0.23076923076923078,0.1581196581196581,T1,Cañete–Pisco,Incahuasi,1,1,1,1,0,0,0,0,1,4.718498871295094,0.04825079621279863
KH0505,1759.0,0.7988165680473372,0.37777777777777777,0.04740217258404776,3,0.21889400921658986,0.08064516129032258,T1,Cañete–Pisco,Incahuasi,1,1,0,0,0,0,0,0,1,7.473069088032197,0.04631297712503611
KH0506,559.0,0.6606060606060606,0.48623853211009177,0.030787904817140967,2,0.2177858439201452,0.05989110707803993,T2,Cañete–Pisco,Incahuasi,1,1,1,1,1,0,0,0,1,6.327936783729195,0.03032346594486931
KH0507,74.0,0.7795275590551181,0.31986531986531985,0.02275238319319493,4,0.29709035222052066,0.1362940275650842,T2,Cañete–Pisco,Incahuasi,1,1,1,1,0,0,1,1,1,4.31748811353631,0.022497408006220364
KH0508,6.0,0.9891304347826086,0.45054945054945056,0.039088164025996436,3,0.39097744360902253,0.03007518796992481,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,1,0,1,1,1.9459101490553132,0.03834356321010512
KH0509,4.0,0.5883977900552486,0.20657276995305165,0.0169711345591607,3,0.6335877862595419,0.20610687022900764,T2,Cañete–Pisco,Incahuasi,1,1,1,1,1,1,1,1,1,1.6094379124341003,0.016828733732607796
KH0510,448.0,0.26436781609195403,0.13043478260869565,0.1928958884486036,1,0.2647058823529412,0.17647058823529413,T1,Cañete–Pisco,Incahuasi,1,1,0,0,1,0,0,0,1,6.1070228877422545,0.17638387061410238
KH0511,1193.0,0.2661290322580645,0.3939393939393939,0.14482104539638704,1,0.1875,0.07291666666666667,T1,Cañete–Pisco,Incahuasi,1,1,0,0,1,0,0,0,1,7.085064293952548,0.13524833256106997
KH0512,37.5,0.5319148936170213,0.52,0.08268237647499217,1,0.17894736842105263,0.15789473684210525,T1,Cañete–Pisco,Incahuasi,1,1,0,0,0,0,0,0,1,3.6506582412937387,0.07944164381698962
KH0513,520.0,0.6513761467889908,0.5352112676056338,0.0728522054155085,1,0.20496894409937888,0.018633540372670808,T1,Cañete–Pisco,Incahuasi,1,1,0,0,0,0,0,0,1,6.255750041753367,0.07032071456747167
KH0514,390.0,0.912,0.22807017543859648,0.051162693259269976,1,0.25970149253731345,0.06567164179104477,T1,Cañete–Pisco,Incahuasi,1,1,1,0,0,0,0,0,0,5.968707559985366,0.04989687844879155
KH0515,5.0,1.0,0.2,0.2037709841420636,1,0.65,0.2,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,0,1.791759469228055,0.18545911628734443
KH0516,17.0,0.7044534412955465,0.25287356321839083,0.029133518039830927,3,0.3862928348909657,0.19626168224299065,T1,Cañete–Pisco,Incahuasi,1,1,1,1,0,0,1,1,0,2.8903717578961645,0.028717203575191613
KH0517,214.0,0.906832298136646,0.21232876712328766,0.025106109808994557,2,0.2849035187287174,0.14188422247446084,T1,Cañete–Pisco,Incahuasi,1,1,1,1,0,0,0,0,1,5.3706380281276624,0.024796128997236117
KH0518,50.0,1.0,0.3333333333333333,0.20008767772869376,2,0.2857142857142857,0.16666666666666666,T1,Cañete–Pisco,Incahuasi,0,0,0,0,0,0,0,0,0,3.9318256327243257,0.18239461889876551
KH0519,21.0,0.6,0.38,0.03747440476427866,4,0.42578125,0.0703125,T2,Cañete–Pisco,Incahuasi,1,1,0,1,0,0,1,0,0,3.091042453358316,0.03678930271168485
KH0520,5.0,0.84375,0.4444444444444444,0.09514734231791465,0,0.5151515151515151,0.18181818181818182,T1,Central Coast,Armatambo (Huaca San Pedro),1,0,0,0,0,0,0,0,1,1.791759469228055,0.09088891341063036
KH0521,5.0,0.9090909090909091,0.2722222222222222,0.022212134373741158,1,0.43231441048034935,0.1965065502183406,T1,Central Coast,Armatambo (Huaca San Pedro),1,1,1,0,1,0,0,1,1,1.791759469228055,0.02196903812265368
KH0522,7.0,0.9545454545454546,0.23809523809523808,0.15413606206771777,0,0.65,0.125,T1,Central Coast,Armatambo / Huaca San Pedro,1,0,1,0,0,1,0,0,1,2.0794415416798357,0.1433520658737475
KH0523,1.0,0.8571428571428571,0.0,0.07652465283787412,0,0.3333333333333333,0.6666666666666666,T1,Central Coast,Armatambo / Huaca San Pedro,0,0,0,0,0,1,0,0,0,0.6931471805599453,0.07373793847773086
KH0524,12.0,1.0,0.16666666666666666,0.31971597234241494,0,0.2727272727272727,0.18181818181818182,T1,Central Coast,Armatambo / Huaca San Pedro,1,0,0,0,0,0,0,0,0,2.5649493574615367,0.27741654097749524
KH0525,5.0,0.6727272727272727,0.43243243243243246,0.07296376290437337,0,0.4883720930232558,0.2558139534883721,T1,Central Coast,Armatambo / Huaca San Pedro,1,1,0,0,0,0,0,0,0,1.791759469228055,0.07042469132094203
KH0526,5.0,0.6896551724137931,0.35,0.14829786604745876,0,0.5416666666666666,0.20833333333333334,T1,Central Coast,Armatambo / Huaca San Pedro,1,0,0,0,0,0,0,0,0,1.791759469228055,0.13828072944023642
KH0527,3.0,0.7142857142857143,0.16,0.10011298769446028,0,0.46875,0.46875,T1,Central Coast,Armatambo / Huaca San Pedro,1,0,0,0,0,0,0,0,0,1.3862943611198906,0.0954128906152619
KH0528,8.0,0.75,0.0,0.2086048612313038,0,1.0,0.0,T1,Central Coast,Armatambo / Huaca San Pedro,0,0,0,0,0,0,0,0,0,2.1972245773362196,0.18946668713754963
KH0529,5.0,0.6263736263736264,0.26900584795321636,0.022905118504290167,2,0.555,0.15,T2,Central Coast,Armatambo / Huaca San Pedro,1,1,1,1,1,1,1,1,0,1.791759469228055,0.022646734382949913
KH0530,2.0,0.5714285714285714,0.0625,0.07654737173812388,1,0.5,0.4722222222222222,T1,Central Coast,Armatambo / Huaca San Pedro,1,1,0,0,0,0,0,0,0,1.0986122886681098,0.07375904218442647
KH0531,143.0,1.0,0.25,0.5,0,0.3333333333333333,0.0,T1,Central Coast,Armatambo / Huaca San Pedro,0,0,0,0,0,0,0,0,0,4.969813299576001,0.4054651081081644
KH0532,58.5,0.8,0.5,0.5,0,0.42857142857142855,0.0,T1,Central Coast,Armatambo / Huaca San Pedro,0,0,0,0,0,0,0,0,0,4.085976312551584,0.4054651081081644
KH0533,1878.0,1.0,0.2857142857142857,0.27195392300411453,0,0.22641509433962265,0.018867924528301886,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,1,7.538494999413465,0.24055424020845445
KH0534,391.0,0.967741935483871,0.43333333333333335,0.16134079763139506,1,0.22972972972972974,0.013513513513513514,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,0,5.971261839790462,0.14957519765343888
KH0535,66.5,0.6875,0.3484848484848485,0.07872222209519157,1,0.3684210526315789,0.05263157894736842,T1,Central Coast,Pachacamac,1,0,0,0,1,0,0,0,1,4.212127597878484,0.0757772129983917
KH0536,13.0,0.7843137254901961,0.3,0.11241098361677541,3,0.4444444444444444,0.06349206349206349,T1,Central Coast,Pachacamac,1,1,1,1,0,0,1,0,0,2.6390573296152584,0.10652971713041523
KH0537,6.5,0.8148148148148148,0.13636363636363635,0.16239198472250746,1,0.3548387096774194,0.2903225806451613,T1,Central Coast,Pachacamac,1,0,0,1,0,0,0,0,0,2.0149030205422647,0.1504799377946457
KH0538,158.0,0.7692307692307693,0.2,0.3121928094887363,1,0.42105263157894735,0.05263157894736842,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,1,5.0689042022202315,0.2716996381763426
KH0539,140.0,0.6296296296296297,0.5882352941176471,0.2404389906617847,1,0.14285714285714285,0.05714285714285714,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,0,4.948759890378168,0.21546534169222392
KH0540,100.0,0.8888888888888888,0.4375,0.24218750000000003,2,0.3076923076923077,0.038461538461538464,T1,Central Coast,Pachacamac,0,0,0,1,0,0,0,0,0,4.61512051684126,0.21687393830061438
KH0541,6.0,0.9,0.16666666666666666,0.18965743688742231,1,0.4230769230769231,0.23076923076923078,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,0,1.9459101490553132,0.17366539751961532
KH0542,1356.0,0.9259259259259259,0.28,0.18575424759098896,0,0.1951219512195122,0.04878048780487805,T1,Central Coast,Pachacamac,0,0,0,0,0,0,0,0,0,7.213031659834869,0.17037906796689378
KH0543,210.0,0.813953488372093,0.6285714285714286,0.14491829028006026,1,0.10606060606060606,0.09090909090909091,T1,Central Coast,Pachacamac,1,0,0,1,0,0,0,0,0,5.351858133476067,0.13533327225897923
KH0544,124.0,0.543859649122807,0.41935483870967744,0.13445947725847335,1,0.265625,0.015625,T1,Central Coast,Pachacamac,1,1,1,0,0,0,0,0,0,4.8283137373023015,0.12615630600880257
KH0545,56.5,0.5333333333333333,0.25,0.34375,2,0.4166666666666667,0.08333333333333333,T1,Central Coast,Pachacamac,1,0,0,0,0,0,0,0,0,4.051784947803305,0.2954642128938359
