kfg_id,n_cords,n_pendants,n_leaves,leaf_ratio,depth,mean_branching,branching_cv,branching_entropy,widest_level,balance_score,subtree_size_cv,beh_label,typology_label,geo_zone
KH0525,55,55,55,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Central Coast
KH0526,29,29,29,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Central Coast
KH0527,35,35,35,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B2,T1,Central Coast
KH0528,8,8,8,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Central Coast
KH0529,273,166,195,0.7142857142857143,2,0.6024096385542169,1.3124023773218334,1.4802685238211069,0,0.47613196674832714,0.5238680332516729,B4,T2,Central Coast
KH0530,56,53,53,0.9464285714285714,1,0.05660377358490566,4.08248290463863,0.3138129641688651,0,0.7812955586800734,0.21870444131992664,B2,T1,Central Coast
KH0531,4,4,4,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Central Coast
KH0532,5,5,5,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Central Coast
KH0533,14,14,14,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Central Coast
KH0534,31,30,30,0.967741935483871,1,0.03333333333333333,5.385164807134504,0.21084230031853216,0,0.8262850062214676,0.17371499377853236,B6,T1,Central Coast
KH0535,96,80,84,0.875,1,0.2,2.5495097567963922,0.747584679824574,0,0.5750817072006011,0.4249182927993988,B6,T1,Central Coast
KH0536,51,13,34,0.6666666666666666,3,2.4615384615384617,0.4397264774834465,1.7004397181410922,1,0.5477426433462433,0.4522573566537567,B4,T1,Central Coast
KH0537,27,21,21,0.7777777777777778,1,0.2857142857142857,1.5811388300841898,0.8631205685666311,0,0.6486358155368468,0.35136418446315326,B3,T1,Central Coast
KH0538,13,8,10,0.7692307692307693,1,0.625,1.5874507866387544,1.2987949406953987,0,0.38944200513894056,0.6105579948610594,B5,T1,Central Coast
KH0539,27,24,24,0.8888888888888888,1,0.125,2.6457513110645907,0.5435644431995964,0,0.7060276321039344,0.2939723678960656,B6,T1,Central Coast
KH0540,18,12,13,0.7222222222222222,2,0.4166666666666667,1.5362291495737215,1.1887218755408673,0,0.42264973081037427,0.5773502691896257,B6,T1,Central Coast
KH0541,20,9,15,0.75,1,1.2222222222222223,1.266217116107647,1.8365916681089793,1,0.3035805861407941,0.6964194138592059,B3,T1,Central Coast
KH0542,27,27,27,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,Central Coast
KH0543,43,28,28,0.6511627906976745,1,0.5357142857142857,0.9309493362512625,0.9963165195589622,0,0.6752502315402571,0.32474976845974285,B6,T1,Central Coast
KH0544,57,51,53,0.9298245614035088,1,0.11764705882352941,3.6285901761795403,0.4750591453273984,0,0.618043139349522,0.3819568606504779,B6,T1,Central Coast
KH0545,15,12,12,0.8,2,0.16666666666666666,2.23606797749979,0.6500224216483541,0,0.5239047714304766,0.47609522856952335,B5,T1,Central Coast
KH0546,63,58,58,0.9206349206349206,1,0.08620689655172414,3.255764119219941,0.4236805715709106,0,0.7416060222841316,0.25839397771586836,B3,T1,Central Coast
KH0547,9,9,9,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Central Coast
KH0548,12,4,8,0.6666666666666666,1,2.0,0.0,0.0,1,1.0,0.0,B3,T1,Central Coast
KH0549,136,100,115,0.8455882352941176,1,0.36,2.0979119542776896,1.0233319206647107,0,0.44467036504414104,0.555329634955859,B3,T1,Central Coast
KH0550,35,28,28,0.8,1,0.25,1.7320508075688772,0.8112781244591328,0,0.6535898384862245,0.34641016151377546,B3,T1,Central Coast
KH0551,22,22,22,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B2,T1,Central Coast
KH0552,29,26,26,0.896551724137931,1,0.11538461538461539,2.7688746209726913,0.5159469300074474,0,0.7135646943821354,0.2864353056178646,B2,T1,Central Coast
KH0553,9,8,8,0.8888888888888888,1,0.125,2.6457513110645907,0.5435644431995964,0,0.7060276321039344,0.2939723678960656,B5,T1,Central Coast
KH0554,18,18,18,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Central Coast
KH0555,31,20,28,0.9032258064516129,1,0.55,2.725757154648173,0.747584679824574,0,0.032795848350648193,0.9672041516493518,B3,T1,Central Coast
KH0556,7,4,6,0.8571428571428571,1,0.75,1.7320508075688774,0.8112781244591328,0,0.2576925110419097,0.7423074889580903,B5,T1,Central Coast
KH0557,55,55,55,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B1,T1,Central Coast
KH0558,17,17,17,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B1,T1,Central Coast
KH0559,77,53,54,0.7012987012987013,1,0.4528301886792453,1.1799835215421912,1.0993503889353482,0,0.6322129283504858,0.36778707164951424,B6,T1,Central Coast
KH0560,10,10,10,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B1,T1,Central Coast
KH0561,67,63,65,0.9701492537313433,2,0.047619047619047616,7.87400787401181,0.11759466565886476,0,0.5299099776709366,0.47009002232906333,B4,T1,Central Coast
KH0562,110,107,107,0.9727272727272728,1,0.028037383177570093,5.8878405775518985,0.1844518631409876,0,0.83942252970313,0.16057747029686997,B6,T1,Central Coast
KH0563,48,43,45,0.9375,1,0.11627906976744186,3.8052595180880897,0.42912234085338874,0,0.6036188001991574,0.3963811998008427,B2,T1,Central Coast
KH0564,15,15,15,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Central Coast
KH0565,29,25,27,0.9310344827586207,1,0.16,3.8242646351945893,0.48217919020227273,0,0.4725152227317808,0.5274847772682192,B3,T1,Ica & Paracas
KH0566,86,86,86,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Ica & Paracas
KH0567,32,26,26,0.8125,1,0.23076923076923078,1.8257418583505536,0.7793498372920851,0,0.6576734015592711,0.3423265984407288,B6,T1,Central Coast
KH0568,225,30,200,0.8888888888888888,1,6.5,0.49254801826406525,1.445280383848826,1,0.5731250508378101,0.4268749491621899,B2,T2,
KH0569,101,100,100,0.9900990099009901,1,0.01,9.9498743710662,0.08079313589591118,0,0.9014863923656812,0.0985136076343188,B3,T1,Nazca & Far South
KH0570,24,22,22,0.9166666666666666,1,0.09090909090909091,3.1622776601683786,0.43949698692151334,0,0.736476861652635,0.26352313834736496,B3,T1,
KH0571,55,53,53,0.9636363636363636,1,0.03773584905660377,5.04975246918104,0.23181305002459018,0,0.8163726374843259,0.18362736251567416,B5,T1,
KH0572,11,11,11,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0573,39,15,23,0.5897435897435898,2,1.4,0.6801360408136048,1.5589385323502771,1,0.5384615384615384,0.46153846153846156,B4,T1,
KH0574,80,48,61,0.7625,4,0.5625,1.882341594010824,1.381853782930047,0,0.13976747329573735,0.8602325267042626,B4,T1,Arica & N. Chile
KH0575,66,54,57,0.8636363636363636,2,0.18518518518518517,2.764054992217051,0.6841363256632385,0,0.46217456517276223,0.5378254348272378,B4,T1,
KH0576,86,61,69,0.8023255813953488,3,0.3442622950819672,2.1612963272209935,1.0499228377429073,0,0.35300336077936945,0.6469966392206306,B4,T1,
KH0577,34,32,32,0.9411764705882353,1,0.0625,3.872983346207417,0.3372900666170139,0,0.7721774502230931,0.22782254977690689,B5,T1,Central Coast
KH0578,9,9,9,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B1,T1,
KH0579,7,7,7,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0580,29,20,20,0.6896551724137931,1,0.45,1.1055415967851334,0.9927744539878083,0,0.6569008837563379,0.3430991162436621,B3,T1,Central Coast
KH0581,32,32,32,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0582,34,34,34,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0583,46,39,39,0.8478260869565217,1,0.1794871794871795,2.1380899352993947,0.6789538995185759,0,0.6746384881066139,0.3253615118933862,B6,T1,
KH0584,54,50,51,0.9444444444444444,1,0.08,4.2130748865881795,0.38254266919774566,0,0.687920378771246,0.312079621228754,B6,T1,
KH0585,34,19,26,0.7647058823529411,2,0.6842105263157895,2.5994992690332004,1.1050139971135324,0,0.0,1.237393174586037,B4,T1,
KH0586,189,189,189,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0587,180,162,168,0.9333333333333333,2,0.10493827160493827,4.1830933406025945,0.44694506404209294,0,0.587689437438234,0.412310562561766,B4,T1,
KH0588,41,32,32,0.7804878048780488,1,0.28125,1.5986105077709065,0.8571484374283717,0,0.6490854982941913,0.35091450170580873,B3,T1,
KH0589,33,33,33,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B1,T1,
KH0590,91,85,86,0.945054945054945,1,0.07058823529411765,4.229525846816507,0.36522331742018427,0,0.7211301639461644,0.27886983605383564,B3,T1,
KH0591,45,45,45,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0592,65,55,55,0.8461538461538461,1,0.18181818181818182,2.121320343559643,0.6840384356390417,0,0.6736430240677473,0.3263569759322527,B3,T1,
KH0593,82,57,69,0.8414634146341463,1,0.43859649122807015,2.1784398086704164,1.133478160227122,0,0.33584152174682425,0.6641584782531758,B6,T1,
KH0594,41,18,38,0.926829268292683,1,1.2777777777777777,2.2411346032799777,0.8030717273241025,1,0.0,1.2572218506204753,B2,T1,
KH0595,157,91,120,0.7643312101910829,2,0.7032967032967034,1.4373301530093912,1.5714181730891745,0,0.37404379608810523,0.6259562039118948,B2,T1,
KH0596,62,21,49,0.7903225806451613,2,1.7619047619047619,1.2978602382208615,1.7956828983511028,1,0.14775194750819964,0.8522480524918004,B4,T1,
KH0597,207,166,178,0.8599033816425121,1,0.2469879518072289,2.4917472350069505,0.8779283366617279,0,0.5064655235010387,0.49353447649896126,B3,T1,
KH0598,50,46,47,0.94,1,0.08695652173913043,4.031128874149275,0.4077057723137474,0,0.677509690068058,0.322490309931942,B6,T1,
KH0599,150,120,123,0.82,2,0.2,2.19848432637882,0.7678895404332048,0,0.53524199845511,0.46475800154489005,B4,T1,
KH0600,282,160,223,0.7907801418439716,2,0.74375,1.5712038665568424,1.605196962374128,0,0.3272123461285493,0.6727876538714507,B4,T1,
KH0601,367,342,346,0.9427792915531336,1,0.07309941520467836,4.260516400625633,0.37737732368057325,0,0.7097740871508424,0.29022591284915755,B3,T1,
KH0602,249,193,211,0.8473895582329317,1,0.29015544041450775,2.2430448056157952,0.9623241599746324,0,0.4955401240382147,0.5044598759617853,B3,T1,
KH0603,153,101,122,0.7973856209150327,2,0.46534653465346537,2.0855405540158034,1.2546054276722631,0,0.29490482041870014,0.7050951795812999,B4,T1,
KH0604,90,59,77,0.8555555555555555,1,0.5254237288135594,2.2805333731785336,1.2098720247337158,0,0.21448294923850497,0.785517050761495,B3,T1,
KH0604A,43,28,36,0.8372093023255814,1,0.5357142857142857,2.3654926665613565,1.227402569259248,0,0.1748281395716199,0.8251718604283801,B3,T1,
KH0604B,47,31,41,0.8723404255319149,1,0.5161290322580645,2.19374109684803,1.055767528240695,0,0.2531945202219472,0.7468054797780528,B3,T1,
KH0605,52,44,45,0.8653846153846154,1,0.18181818181818182,2.4238399287081647,0.7262600383509772,0,0.6271015494295131,0.3728984505704868,B3,T1,
KH0605A,24,18,19,0.7916666666666666,1,0.3333333333333333,1.7320508075688772,1.0529407605626349,0,0.5669872981077807,0.4330127018922193,B5,T1,
KH0605B,15,13,13,0.8666666666666667,1,0.15384615384615385,2.345207879911715,0.6193821946787638,0,0.6873056160117713,0.3126943839882287,B1,T1,
KH0605C,15,15,15,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0606,39,25,33,0.8461538461538461,1,0.56,2.6283384989962997,1.0954312795575998,0,0.05649387215517443,0.9435061278448256,B3,T1,
KH0606A,25,18,20,0.8,1,0.3888888888888889,1.943067215533635,1.0529407605626349,0,0.45594117965058234,0.5440588203494177,B3,T1,
KH0606B,11,4,10,0.9090909090909091,1,1.75,1.7320508075688772,0.8112781244591328,1,0.0,1.1022141502711038,B6,T1,
KH0606C,8,8,8,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0607,211,175,189,0.8957345971563981,1,0.2057142857142857,3.339577484918979,0.7169626897155833,0,0.4302142679759088,0.5697857320240912,B3,T1,
KH0607A,80,80,80,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0607B,43,34,36,0.8372093023255814,1,0.2647058823529412,2.3013683530231086,0.8553529129344398,0,0.5183182516928377,0.48168174830716226,B3,T1,
KH0607C,73,47,59,0.8082191780821918,1,0.5531914893617021,2.035920041210161,1.3584209061246069,0,0.2748777935415865,0.7251222064584135,B3,T1,
KH0607D,23,22,22,0.9565217391304348,1,0.045454545454545456,4.582575694955841,0.26676498780302604,0,0.8007575784801808,0.19924242151981916,B6,T1,
KH0608,36,36,36,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Cañete–Pisco
KH0609,4,4,4,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Cañete–Pisco
KH0610,8,8,8,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Cañete–Pisco
KH0611,32,18,25,0.78125,2,0.6111111111111112,1.9004131782151696,0.9444885341662054,0,0.14990809320403464,0.8500919067959654,B3,T1,Cañete–Pisco
KH0612,193,149,153,0.7927461139896373,2,0.28859060402684567,1.808578799555682,0.9502633624780287,0,0.5852332415297512,0.41476675847024874,B4,T1,Cañete–Pisco
KH0613,13,12,12,0.9230769230769231,1,0.08333333333333333,3.3166247903554,0.4138168503036338,0,0.7448750161265076,0.2551249838734923,B3,T1,Cañete–Pisco
KH0614,6,3,3,0.5,1,1.0,0.0,0.0,0,1.0,0.0,B6,T1,Cañete–Pisco
KH0615,6,6,6,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Cañete–Pisco
KH0616,95,76,78,0.8210526315789474,2,0.19736842105263158,2.1776643961414766,0.7575868873933163,0,0.5298376540183727,0.47016234598162726,B4,T1,Cañete–Pisco
KH0617,374,160,214,0.5721925133689839,4,1.03125,0.6807061638788793,1.4489015131242045,1,0.5291991243666532,0.47080087563334677,B4,T2,Cañete–Pisco
KH0618,126,87,89,0.7063492063492064,3,0.3793103448275862,1.3402026901512716,1.0227725778504593,0,0.5346471360549507,0.4653528639450492,B4,T1,Cañete–Pisco
KH0619,30,30,30,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B2,T1,Cañete–Pisco
KH0620,78,59,64,0.8205128205128205,2,0.2711864406779661,2.3351927115336757,0.9252774223926515,0,0.4527577956304347,0.5472422043695653,B4,T1,Cañete–Pisco
KH0621,60,10,50,0.8333333333333334,1,5.0,0.0,0.0,1,1.0,0.0,B2,T1,Cañete–Pisco
KH0622,10,10,10,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Cañete–Pisco
KH0623,9,9,9,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B2,T1,Cañete–Pisco
KH0624,5,5,5,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Cañete–Pisco
KH0625,13,10,10,0.7692307692307693,1,0.3,1.5275252316519465,0.8812908992306927,0,0.6474941773110893,0.35250582268891073,B6,T1,Cañete–Pisco
KH0626,6,3,3,0.5,1,1.0,0.0,0.0,0,1.0,0.0,B5,T1,Cañete–Pisco
KH0627,4,3,3,0.75,1,0.3333333333333333,1.4142135623730951,0.9182958340544894,0,0.6464466094067263,0.3535533905932738,B6,T1,Cañete–Pisco
KH0628,11,4,7,0.6363636363636364,1,1.75,0.24743582965269675,0.8112781244591328,1,0.8425408356755566,0.15745916432444337,B6,T1,Cañete–Pisco
KH0629,24,12,13,0.5416666666666666,2,0.6666666666666666,0.7071067811865476,0.9182958340544894,0,0.5435645354123615,0.45643546458763845,B2,T1,Cañete–Pisco
KH0630,74,33,41,0.5540540540540541,3,0.8484848484848485,0.7178482586514922,1.1643357863490202,0,0.5086578658730312,0.4913421341269688,B4,T1,Cañete–Pisco
KH0631,22,22,22,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,
KH0632,14,14,14,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,
KH0633,67,35,41,0.6119402985074627,3,0.7428571428571429,1.0837694464311824,1.5120441902556014,0,0.45038947344710534,0.5496105265528947,B4,T1,
KH0634,42,23,33,0.7857142857142857,2,0.782608695652174,1.551582227085438,1.2640886121123147,0,0.28412874388700415,0.7158712561129958,B4,T1,
KH0635,166,80,113,0.6807228915662651,2,0.9625,1.2231946262176312,1.8666485088526508,0,0.36349499075314273,0.6365050092468573,B4,T1,
KH0653,16,8,8,0.5,1,1.0,0.0,0.0,0,1.0,0.0,B5,T1,Cañete–Pisco
KH0654,10,4,8,0.8,1,1.5,1.0,1.0,1,0.4,0.6,B5,T1,Cañete–Pisco
KH0655,2,2,2,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B1,T1,Cañete–Pisco
KH0656,12,12,12,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Cañete–Pisco
KH0657,12,8,10,0.8333333333333334,1,0.5,1.7320508075688772,0.8112781244591328,0,0.42264973081037427,0.5773502691896257,B5,T1,Cañete–Pisco
KH0658,10,6,6,0.6,1,0.6666666666666666,0.7071067811865476,0.9182958340544894,0,0.717157287525381,0.282842712474619,B6,T1,Cañete–Pisco
KH0659,5,5,5,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Cañete–Pisco
KH0660,11,9,9,0.8181818181818182,1,0.2222222222222222,1.8708286933869709,0.7642045065086203,0,0.6598493284750963,0.34015067152490375,B5,T1,Cañete–Pisco
KH0661,8,6,6,0.75,2,0.16666666666666666,2.2360679774997902,0.6500224216483541,0,0.44098300562505244,0.5590169943749476,B5,T1,Cañete–Pisco
KH0662,8,8,8,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Cañete–Pisco
KH0663,7,4,5,0.7142857142857143,1,0.75,1.1055415967851332,1.5,0,0.5261964585206571,0.47380354147934284,B5,T1,Cañete–Pisco
KH0664,46,46,46,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,
KH0665,354,95,272,0.768361581920904,3,1.736842105263158,1.9719800288440499,1.6669201647588612,1,0.0,1.5435572117375458,B4,T2,
KH0666,17,17,17,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0667,189,149,158,0.8359788359788359,1,0.2684563758389262,2.1418449990603894,0.938327652888928,0,0.5466994710983303,0.4533005289016697,B3,T1,
KH0668,6,6,6,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Central Coast
KH0669,32,31,31,0.96875,1,0.03225806451612903,5.477225575051662,0.20559250818508307,0,0.8288367007796356,0.17116329922036444,B3,T1,
KH0670,228,228,228,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B2,T1,
KH0671,1,1,1,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,
KH0672,40,32,32,0.8,1,0.25,1.7320508075688772,0.8112781244591328,0,0.6535898384862245,0.34641016151377546,B6,T1,Nazca & Far South
KH0673,83,63,71,0.8554216867469879,1,0.31746031746031744,2.3695991222145567,0.9548496390664242,0,0.4290122597073357,0.5709877402926643,B3,T1,Nazca & Far South
KH0674,623,438,483,0.7752808988764045,4,0.3744292237442922,2.052116911668355,1.1406976723329354,0,0.27727317100931936,0.7227268289906806,B4,T2,
KH0675,285,203,225,0.7894736842105263,2,0.3054187192118227,2.1687401695447237,0.9842370346601752,0,0.2844341594617058,0.7155658405382942,B4,T2,
KH0676,138,65,84,0.6086956521739131,4,0.7384615384615385,2.8630488314227387,1.2997740853599187,0,0.0,2.3666493604983296,B4,T2,Central Coast
KH0677,308,264,269,0.8733766233766234,2,0.1553030303030303,2.6475494601540364,0.6539068113054571,0,0.5891092981933409,0.4108907018066591,B4,T1,Central Coast
KH0678,63,56,57,0.9047619047619048,1,0.125,3.0472470011002204,0.5608826012866568,0,0.6614169998777533,0.33858300012224674,B6,T1,
KH0679,44,41,41,0.9318181818181818,1,0.07317073170731707,3.559026084010437,0.3776463213737003,0,0.7573391306356521,0.24266086936434797,B6,T1,
KH0680,75,73,73,0.9733333333333334,1,0.0273972602739726,5.958187643906493,0.18116640155354566,0,0.8411149961624935,0.15888500383750645,B6,T1,
KH0681,54,54,54,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0682,59,25,40,0.6779661016949152,2,1.24,1.4655247344000706,1.7103377769685426,1,0.06487361192313756,0.9351263880768624,B4,T1,
KH0683,16,6,10,0.625,1,1.6666666666666667,0.282842712474619,0.9182958340544894,1,0.8232233047033631,0.1767766952966369,B5,T1,
KH0684,8,4,4,0.5,1,1.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0685,4,4,4,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0686,4,4,4,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0687,3,3,3,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,
KH0688,4,4,4,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B6,T1,
KH0689,41,23,32,0.7804878048780488,2,0.6086956521739131,3.015267274172204,0.9976267918964657,0,0.0,1.3736710088125583,B4,T1,
KH0690,23,19,19,0.8260869565217391,1,0.21052631578947367,1.9364916731037085,0.7424875695421236,0,0.6632188394602246,0.33678116053977536,B5,T1,
KH0691,18,9,13,0.7222222222222222,2,0.7777777777777778,1.5779087167410373,1.2243944454059863,0,0.18350341907227397,0.816496580927726,B4,T1,
KH0692,265,182,208,0.7849056603773585,3,0.3791208791208791,2.0019419263756255,1.071956527430774,0,0.24636870542719136,0.7536312945728086,B4,T2,
KH0693,89,87,88,0.9887640449438202,1,0.022988505747126436,9.273618495495702,0.09054385326964297,0,0.7916040787529056,0.2083959212470944,B3,T1,
KH0694,175,142,149,0.8514285714285714,1,0.2323943661971831,2.781448447073609,0.800678665813769,0,0.47549829283754796,0.524501707162452,B3,T2,
KH0695,268,143,221,0.8246268656716418,2,0.8671328671328671,1.6436188214987733,1.6008727706274206,0,0.23787370521952733,0.7621262947804727,B4,T1,
KH0696,39,38,38,0.9743589743589743,1,0.02631578947368421,6.082762530298221,0.17556502585750278,0,0.8440317299923533,0.15596827000764668,B3,T1,
KH0697,83,77,77,0.927710843373494,1,0.07792207792207792,3.439961240091715,0.39481484603049405,0,0.7513281031259001,0.24867189687409988,B6,T1,
KH0698,556,517,517,0.9298561151079137,1,0.07543520309477757,3.500915631147122,0.3858869678963167,0,0.7544321769519104,0.2455678230480895,B3,T2,
KH0699,250,206,207,0.828,1,0.21359223300970873,1.9734812132811284,0.7723256684629584,0,0.6526673064625214,0.34733269353747864,B3,T1,Central Coast
KH0700,162,126,135,0.8333333333333334,1,0.2857142857142857,2.1081851067789197,0.9719750616133077,0,0.5315144207157957,0.4684855792842043,B3,T1,
KH0701,136,97,103,0.7573529411764706,1,0.4020618556701031,1.5008216027345533,1.1577299807155752,0,0.5696173345099442,0.43038266549005577,B3,T1,
KH0702,147,121,121,0.8231292517006803,1,0.21487603305785125,2.0029563948140825,0.7850161291213817,0,0.6457356036383255,0.35426439636167445,B2,T1,
KT002,59,37,47,0.7966101694915254,1,0.5945945945945946,1.7248787237282066,1.4699650615516926,0,0.3568248826776178,0.6431751173223822,B6,T1,Nazca & Far South
RA001,76,76,76,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B2,T1,Ica & Paracas
RA002,12,12,12,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B1,T1,Ica & Paracas
RA003,7,5,6,0.8571428571428571,1,0.4,2.0000000000000004,0.7219280948873623,0,0.4285714285714285,0.5714285714285715,B6,T1,Ica & Paracas
RA004,8,8,8,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B5,T1,Ica & Paracas
RA005,22,22,22,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B2,T1,Ica & Paracas
RA006,47,23,25,0.5319148936170213,2,1.0,0.41702882811414954,0.8404914014731814,0,0.7308699863686485,0.2691300136313514,B6,T1,Ica & Paracas
RA007,7,3,4,0.5714285714285714,2,1.0,0.816496580927726,1.584962500721156,0,0.4654775161751513,0.5345224838248487,B6,T1,Ica & Paracas
RA008,20,20,20,1.0,0,0.0,0.0,0.0,0,1.0,0.0,B3,T1,Ica & Paracas
RA009,8,6,6,0.75,1,0.3333333333333333,1.4142135623730951,0.9182958340544894,0,0.6464466094067263,0.3535533905932738,B6,T1,Ica & Paracas
RA010,9,3,5,0.5555555555555556,2,1.6666666666666667,0.282842712474619,0.9182958340544894,1,0.7278344730240913,0.2721655269759087,B6,T1,Ica & Paracas
RS001,35,24,24,0.6857142857142857,1,0.4583333333333333,1.0871146130092182,0.99498482818597,0,0.6583354073399601,0.34166459266003996,B6,T1,Central Coast
