kfg_id,parent_name,parent_val,children_sum,n_children,n_nonzero_children,n_zero_children,children_mean,children_max,ratio,compliance_class
KH0604B,p15,4,4,3,2,1,1.3333333333333333,3,1.0,compliant
KH0604B,p16,18,2,2,2,0,1.0,1,0.1111111111111111,sub
KH0604B,p2,84,11,4,2,2,2.75,10,0.13095238095238096,sub
KH0604B,p3,21,10,3,1,2,3.3333333333333335,10,0.47619047619047616,sub
KH0604B,p4,94,2,3,2,1,0.6666666666666666,1,0.02127659574468085,children_all_zero
KH0605,p10,0,0,2,0,2,0.0,0,,trivial_parent_zero
KH0605,p13,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0605,p14,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0605,p15,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0605,p16,0,10,1,1,0,10.0,10,,trivial_parent_zero
KH0605,p24,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0605,p28,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0605A,p11,0,0,2,0,2,0.0,0,,trivial_parent_zero
KH0605A,p14,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0605A,p15,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0605A,p16,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0605A,p17,0,10,1,1,0,10.0,10,,trivial_parent_zero
KH0605B,p13,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0605B,p8,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0606,p10,9,2,1,1,0,2.0,2,0.2222222222222222,sub
KH0606,p11,6,0,1,0,1,0.0,0,0.0,children_all_zero
KH0606,p16,200,160,7,6,1,22.857142857142858,50,0.8,partial_sub
KH0606,p2,11,1,1,1,0,1.0,1,0.09090909090909091,sub
KH0606,p4,12,0,1,0,1,0.0,0,0.0,children_all_zero
KH0606,p8,10,0,3,0,3,0.0,0,0.0,children_all_zero
KH0606A,p11,9,2,1,1,0,2.0,2,0.2222222222222222,sub
KH0606A,p12,6,0,1,0,1,0.0,0,0.0,children_all_zero
KH0606A,p3,11,1,1,1,0,1.0,1,0.09090909090909091,sub
KH0606A,p5,12,0,1,0,1,0.0,0,0.0,children_all_zero
KH0606A,p9,10,0,3,0,3,0.0,0,0.0,children_all_zero
KH0606B,p2,200,160,7,6,1,22.857142857142858,50,0.8,partial_sub
KH0607,p100,3,1,1,1,0,1.0,1,0.3333333333333333,sub
KH0607,p103,4,3,1,1,0,3.0,3,0.75,partial_sub
KH0607,p107,4,2,1,1,0,2.0,2,0.5,partial_sub
KH0607,p108,3,4,3,3,0,1.3333333333333333,2,1.3333333333333333,partial_supra
KH0607,p112,601,6,3,3,0,2.0,3,0.009983361064891847,children_all_zero
KH0607,p113,22,13,3,3,0,4.333333333333333,8,0.5909090909090909,partial_sub
KH0607,p114,196,9,6,5,1,1.5,4,0.04591836734693878,children_all_zero
KH0607,p115,79,3,1,1,0,3.0,3,0.0379746835443038,children_all_zero
KH0607,p118,41,5,2,2,0,2.5,3,0.12195121951219512,sub
KH0607,p123,5,4,2,2,0,2.0,2,0.8,partial_sub
KH0607,p126,9,0,1,0,1,0.0,0,0.0,children_all_zero
KH0607,p128,2,2,1,1,0,2.0,2,1.0,compliant
KH0607,p132,3,1,1,1,0,1.0,1,0.3333333333333333,sub
KH0607,p133,4,3,2,2,0,1.5,2,0.75,partial_sub
KH0607,p136,10,0,1,0,1,0.0,0,0.0,children_all_zero
KH0607,p145,12,1,1,1,0,1.0,1,0.08333333333333333,sub
KH0607,p147,2,1,1,1,0,1.0,1,0.5,partial_sub
KH0607,p152,12,2,1,1,0,2.0,2,0.16666666666666666,sub
KH0607,p161,9,1,1,1,0,1.0,1,0.1111111111111111,sub
KH0607,p92,3,2,1,1,0,2.0,2,0.6666666666666666,partial_sub
KH0607,p96,4,2,1,1,0,2.0,2,0.5,partial_sub
KH0607,p98,15,2,1,1,0,2.0,2,0.13333333333333333,sub
KH0607B,p14,3,2,1,1,0,2.0,2,0.6666666666666666,partial_sub
KH0607B,p18,4,2,1,1,0,2.0,2,0.5,partial_sub
KH0607B,p20,15,2,1,1,0,2.0,2,0.13333333333333333,sub
KH0607B,p22,3,1,1,1,0,1.0,1,0.3333333333333333,sub
KH0607B,p25,4,3,1,1,0,3.0,3,0.75,partial_sub
KH0607B,p29,4,2,1,1,0,2.0,2,0.5,partial_sub
KH0607B,p30,3,4,3,3,0,1.3333333333333333,2,1.3333333333333333,partial_supra
KH0607C,p14,5,4,2,2,0,2.0,2,0.8,partial_sub
KH0607C,p17,9,0,1,0,1,0.0,0,0.0,children_all_zero
KH0607C,p19,2,2,1,1,0,2.0,2,1.0,compliant
KH0607C,p23,3,1,1,1,0,1.0,1,0.3333333333333333,sub
KH0607C,p24,4,3,2,2,0,1.5,2,0.75,partial_sub
KH0607C,p27,10,0,1,0,1,0.0,0,0.0,children_all_zero
KH0607C,p3,61,6,3,3,0,2.0,3,0.09836065573770492,sub
KH0607C,p36,12,1,1,1,0,1.0,1,0.08333333333333333,sub
KH0607C,p38,2,1,1,1,0,1.0,1,0.5,partial_sub
KH0607C,p4,22,13,3,3,0,4.333333333333333,8,0.5909090909090909,partial_sub
KH0607C,p43,12,2,1,1,0,2.0,2,0.16666666666666666,sub
KH0607C,p5,196,9,6,5,1,1.5,4,0.04591836734693878,children_all_zero
KH0607C,p6,79,3,1,1,0,3.0,3,0.0379746835443038,children_all_zero
KH0607C,p9,41,5,2,2,0,2.5,3,0.12195121951219512,sub
KH0607D,p8,29,1,1,1,0,1.0,1,0.034482758620689655,children_all_zero
KH0611,p12,4,19,3,3,0,6.333333333333333,9,4.75,supra
KH0611,p12s3,9,6,1,1,0,6.0,6,0.6666666666666666,partial_sub
KH0611,p13,4,9,3,3,0,3.0,6,2.25,supra
KH0611,p13s3,6,1,1,1,0,1.0,1,0.16666666666666666,sub
KH0611,p14,6,5,3,3,0,1.6666666666666667,2,0.8333333333333334,partial_sub
KH0611,p14s3,2,3,1,1,0,3.0,3,1.5,partial_supra
KH0611,p16,2,4,2,2,0,2.0,2,2.0,supra
KH0612,p10,21,4,1,1,0,4.0,4,0.19047619047619047,sub
KH0612,p105,40,1,1,1,0,1.0,1,0.025,children_all_zero
KH0612,p106,7,3,2,2,0,1.5,2,0.42857142857142855,sub
KH0612,p107,20,1,1,1,0,1.0,1,0.05,sub
KH0612,p108,49,7,1,1,0,7.0,7,0.14285714285714285,sub
KH0612,p108s1,7,1,1,1,0,1.0,1,0.14285714285714285,sub
KH0612,p119,106,1,1,1,0,1.0,1,0.009433962264150943,children_all_zero
KH0612,p123,2,21,1,1,0,21.0,21,10.5,supra
KH0612,p124,9,9,1,1,0,9.0,9,1.0,compliant
KH0612,p125,4,20,1,1,0,20.0,20,5.0,supra
KH0612,p126,10,2,1,1,0,2.0,2,0.2,sub
KH0612,p127,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0612,p128,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0612,p129,0,6,1,1,0,6.0,6,,trivial_parent_zero
KH0612,p130,5,35,1,1,0,35.0,35,7.0,supra
KH0612,p131,0,8,1,1,0,8.0,8,,trivial_parent_zero
KH0612,p132,9,30,1,1,0,30.0,30,3.3333333333333335,supra
KH0612,p134,6,0,1,0,1,0.0,0,0.0,children_all_zero
KH0612,p135,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0612,p136,8,5,1,1,0,5.0,5,0.625,partial_sub
KH0612,p137,14,50,1,1,0,50.0,50,3.5714285714285716,supra
KH0612,p138,5,2,1,1,0,2.0,2,0.4,sub
KH0612,p139,5,14,1,1,0,14.0,14,2.8,supra
KH0612,p140,0,14,1,1,0,14.0,14,,trivial_parent_zero
KH0612,p141,1,1,1,1,0,1.0,1,1.0,compliant
KH0612,p142,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0612,p143,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0612,p144,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0612,p145,7,20,1,1,0,20.0,20,2.857142857142857,supra
KH0612,p146,24,60,1,1,0,60.0,60,2.5,supra
KH0612,p147,7,30,1,1,0,30.0,30,4.285714285714286,supra
KH0612,p148,15,40,1,1,0,40.0,40,2.6666666666666665,supra
KH0612,p21,9,14,1,1,0,14.0,14,1.5555555555555556,supra
KH0612,p23,33,4,1,1,0,4.0,4,0.12121212121212122,sub
KH0612,p34,14,1,1,1,0,1.0,1,0.07142857142857142,sub
KH0612,p47,1,38,1,1,0,38.0,38,38.0,supra
KH0612,p71,1,4,1,1,0,4.0,4,4.0,supra
KH0612,p85,4,1,1,1,0,1.0,1,0.25,sub
KH0612,p86,25,14,3,2,1,4.666666666666667,11,0.56,partial_sub
KH0612,p9,32,6,2,2,0,3.0,5,0.1875,sub
KH0613,p3,10,0,1,0,1,0.0,0,0.0,children_all_zero
KH0614,p1,5739,5000,1,1,0,5000.0,5000,0.8712319219376198,partial_sub
KH0614,p2,5000,5710,1,1,0,5710.0,5710,1.142,partial_supra
KH0614,p3,8153,0,1,0,1,0.0,0,0.0,children_all_zero
KH0616,p1,0,6,2,2,0,3.0,5,,trivial_parent_zero
KH0616,p18,25,1,1,1,0,1.0,1,0.04,children_all_zero
KH0616,p2,4,1,1,1,0,1.0,1,0.25,sub
KH0616,p28,15,1,1,1,0,1.0,1,0.06666666666666667,sub
KH0616,p49,4,1,1,1,0,1.0,1,0.25,sub
KH0616,p5,46,10,1,1,0,10.0,10,0.21739130434782608,sub
KH0616,p52,16,4,1,1,0,4.0,4,0.25,sub
KH0616,p52s1,4,1,1,1,0,1.0,1,0.25,sub
KH0616,p53,5,4,1,1,0,4.0,4,0.8,partial_sub
KH0616,p55,10,14,1,1,0,14.0,14,1.4,partial_supra
KH0616,p55s1,14,4,1,1,0,4.0,4,0.2857142857142857,sub
KH0616,p58,10,1,1,1,0,1.0,1,0.1,sub
KH0616,p59,30,3,1,1,0,3.0,3,0.1,sub
KH0616,p6,6,1,1,1,0,1.0,1,0.16666666666666666,sub
KH0616,p60,28,1,1,1,0,1.0,1,0.03571428571428571,children_all_zero
KH0616,p6s1,1,2,2,2,0,1.0,1,2.0,supra
KH0616,p8,62,2,1,1,0,2.0,2,0.03225806451612903,children_all_zero
KH0617,p1,10,30,1,1,0,30.0,30,3.0,supra
KH0617,p100,0,7,1,1,0,7.0,7,,trivial_parent_zero
KH0617,p101,30,21,1,1,0,21.0,21,0.7,partial_sub
KH0617,p102,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p103,3,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p104,11,13,1,1,0,13.0,13,1.1818181818181819,partial_supra
KH0617,p105,0,4,3,1,2,1.3333333333333333,4,,trivial_parent_zero
KH0617,p106,0,0,2,0,2,0.0,0,,trivial_parent_zero
KH0617,p107,20,10,1,1,0,10.0,10,0.5,partial_sub
KH0617,p107s1,10,80,2,2,0,40.0,50,8.0,supra
KH0617,p108,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p109,10,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p113,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p114,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0617,p116,5,16,1,1,0,16.0,16,3.2,supra
KH0617,p117,0,10,1,1,0,10.0,10,,trivial_parent_zero
KH0617,p117s1,10,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p119,1,0,2,0,2,0.0,0,0.0,children_all_zero
KH0617,p12,33,17,1,1,0,17.0,17,0.5151515151515151,partial_sub
KH0617,p120,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p121,5,5,1,1,0,5.0,5,1.0,compliant
KH0617,p121s1,5,18,2,2,0,9.0,10,3.6,supra
KH0617,p122,11,6,1,1,0,6.0,6,0.5454545454545454,partial_sub
KH0617,p123,38,20,1,1,0,20.0,20,0.5263157894736842,partial_sub
KH0617,p124,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0617,p125,1,3,2,2,0,1.5,2,3.0,supra
KH0617,p126,0,14,1,1,0,14.0,14,,trivial_parent_zero
KH0617,p127,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0617,p127s1,2,4,3,2,1,1.3333333333333333,3,2.0,supra
KH0617,p128,0,7,3,1,2,2.3333333333333335,7,,trivial_parent_zero
KH0617,p13,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0617,p131,0,4,1,1,0,4.0,4,,trivial_parent_zero
KH0617,p131s1,4,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p131s1s1,0,1,3,1,2,0.3333333333333333,1,,trivial_parent_zero
KH0617,p131s1s1s2,0,10,1,1,0,10.0,10,,trivial_parent_zero
KH0617,p132,0,20,1,1,0,20.0,20,,trivial_parent_zero
KH0617,p132s1,20,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p134,32,41,1,1,0,41.0,41,1.28125,partial_supra
KH0617,p14,5,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p140,9,4,2,1,1,2.0,4,0.4444444444444444,sub
KH0617,p141,20,50,1,1,0,50.0,50,2.5,supra
KH0617,p142,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p146,20,1,2,1,1,0.5,1,0.05,sub
KH0617,p148,20,50,1,1,0,50.0,50,2.5,supra
KH0617,p15,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0617,p150,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p151,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p152,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p153,0,10,1,1,0,10.0,10,,trivial_parent_zero
KH0617,p153s1,10,0,2,0,2,0.0,0,0.0,children_all_zero
KH0617,p154,10,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p155,0,0,2,0,2,0.0,0,,trivial_parent_zero
KH0617,p156,0,10,2,1,1,5.0,10,,trivial_parent_zero
KH0617,p158,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p159,0,20,3,1,2,6.666666666666667,20,,trivial_parent_zero
KH0617,p159s2,20,20,1,1,0,20.0,20,1.0,compliant
KH0617,p16,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p160,10,20,1,1,0,20.0,20,2.0,supra
KH0617,p17,0,7,2,1,1,3.5,7,,trivial_parent_zero
KH0617,p18,12,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p18s1,0,7,1,1,0,7.0,7,,trivial_parent_zero
KH0617,p19,20,10,3,1,2,3.3333333333333335,10,0.5,partial_sub
KH0617,p19s2,0,10,1,1,0,10.0,10,,trivial_parent_zero
KH0617,p2,50,10,1,1,0,10.0,10,0.2,sub
KH0617,p20,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p20s1,0,1,2,1,1,0.5,1,,trivial_parent_zero
KH0617,p21,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p21s1,0,1,2,1,1,0.5,1,,trivial_parent_zero
KH0617,p22,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p22s1,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p22s1s1,0,3,2,2,0,1.5,2,,trivial_parent_zero
KH0617,p23,0,3,1,1,0,3.0,3,,trivial_parent_zero
KH0617,p23s1,3,6,3,1,2,2.0,6,2.0,supra
KH0617,p24,1,10,3,2,1,3.3333333333333335,8,10.0,supra
KH0617,p24s3,2,3,1,1,0,3.0,3,1.5,partial_supra
KH0617,p25,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p25s1,0,4,3,1,2,1.3333333333333333,4,,trivial_parent_zero
KH0617,p25s1s2,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p26,25,45,1,1,0,45.0,45,1.8,supra
KH0617,p28,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p29,2,1,1,1,0,1.0,1,0.5,partial_sub
KH0617,p3,30,89,1,1,0,89.0,89,2.966666666666667,supra
KH0617,p30,10,14,1,1,0,14.0,14,1.4,partial_supra
KH0617,p31,0,20,2,2,0,10.0,10,,trivial_parent_zero
KH0617,p32,0,18,2,2,0,9.0,17,,trivial_parent_zero
KH0617,p33,10,32,1,1,0,32.0,32,3.2,supra
KH0617,p34,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p35,1,1,1,1,0,1.0,1,1.0,compliant
KH0617,p36,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p37,3,8,1,1,0,8.0,8,2.6666666666666665,supra
KH0617,p37s1,8,4,1,1,0,4.0,4,0.5,partial_sub
KH0617,p38,0,5,1,1,0,5.0,5,,trivial_parent_zero
KH0617,p39,5,13,1,1,0,13.0,13,2.6,supra
KH0617,p4,0,10,1,1,0,10.0,10,,trivial_parent_zero
KH0617,p40,16,10,1,1,0,10.0,10,0.625,partial_sub
KH0617,p40s1,10,27,2,2,0,13.5,24,2.7,supra
KH0617,p41,0,1,2,1,1,0.5,1,,trivial_parent_zero
KH0617,p42,1,3,1,1,0,3.0,3,3.0,supra
KH0617,p43,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p44,22,7,1,1,0,7.0,7,0.3181818181818182,sub
KH0617,p44s1,7,1,2,1,1,0.5,1,0.14285714285714285,sub
KH0617,p45,3,3,1,1,0,3.0,3,1.0,compliant
KH0617,p45s1,3,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p46,0,6,1,1,0,6.0,6,,trivial_parent_zero
KH0617,p47,20,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p48,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p49,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p5,10,22,1,1,0,22.0,22,2.2,supra
KH0617,p50,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p51,4,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p51s1,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p52,5,10,1,1,0,10.0,10,2.0,supra
KH0617,p53,0,1,2,1,1,0.5,1,,trivial_parent_zero
KH0617,p54,0,30,1,1,0,30.0,30,,trivial_parent_zero
KH0617,p56,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0617,p57,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p58,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p59,3,0,2,0,2,0.0,0,0.0,children_all_zero
KH0617,p60,0,10,1,1,0,10.0,10,,trivial_parent_zero
KH0617,p61,0,20,1,1,0,20.0,20,,trivial_parent_zero
KH0617,p61s1,20,0,2,0,2,0.0,0,0.0,children_all_zero
KH0617,p62,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p63,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0617,p64,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0617,p65,5,16,3,1,2,5.333333333333333,16,3.2,supra
KH0617,p66,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0617,p67,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p68,17,38,1,1,0,38.0,38,2.235294117647059,supra
KH0617,p69,0,0,2,0,2,0.0,0,,trivial_parent_zero
KH0617,p70,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p71,3,2,2,1,1,1.0,2,0.6666666666666666,partial_sub
KH0617,p72,0,20,1,1,0,20.0,20,,trivial_parent_zero
KH0617,p73,1,10,2,1,1,5.0,10,10.0,supra
KH0617,p74,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p76,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p77,10,10,1,1,0,10.0,10,1.0,compliant
KH0617,p77s1,10,10,2,1,1,5.0,10,1.0,compliant
KH0617,p78,10,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p79,14,30,1,1,0,30.0,30,2.142857142857143,supra
KH0617,p80,0,0,2,0,2,0.0,0,,trivial_parent_zero
KH0617,p81,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p82,3,3,2,1,1,1.5,3,1.0,compliant
KH0617,p83,0,20,1,1,0,20.0,20,,trivial_parent_zero
KH0617,p84,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p85,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0617,p86,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p87,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p90,14,37,2,2,0,18.5,33,2.642857142857143,supra
KH0617,p90s2,33,3,1,1,0,3.0,3,0.09090909090909091,sub
KH0617,p91,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p92,2,1,1,1,0,1.0,1,0.5,partial_sub
KH0617,p93,5,7,1,1,0,7.0,7,1.4,partial_supra
KH0617,p93s1,7,2,1,1,0,2.0,2,0.2857142857142857,sub
KH0617,p94,0,3,2,1,1,1.5,3,,trivial_parent_zero
KH0617,p95,3,13,3,3,0,4.333333333333333,10,4.333333333333333,supra
KH0617,p96,4,6,2,2,0,3.0,4,1.5,partial_supra
KH0617,p97,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p98,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0617,p99,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0617,p99s1,0,10,2,1,1,5.0,10,,trivial_parent_zero
KH0618,p1,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0618,p10,10,0,1,0,1,0.0,0,0.0,children_all_zero
KH0618,p14,4,0,1,0,1,0.0,0,0.0,children_all_zero
KH0618,p15,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0618,p17,0,2,1,1,0,2.0,2,,trivial_parent_zero
KH0618,p18,13,8,1,1,0,8.0,8,0.6153846153846154,partial_sub
KH0618,p20,23,0,1,0,1,0.0,0,0.0,children_all_zero
KH0618,p23,4,2,1,1,0,2.0,2,0.5,partial_sub
KH0618,p25,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0618,p25s1,1,1,1,1,0,1.0,1,1.0,compliant
KH0618,p26,1,1,1,1,0,1.0,1,1.0,compliant
KH0618,p26s1,1,8,2,2,0,4.0,7,8.0,supra
KH0618,p27,0,20,1,1,0,20.0,20,,trivial_parent_zero
KH0618,p31,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0618,p34,2,4,2,2,0,2.0,3,2.0,supra
KH0618,p36,2,2,1,1,0,2.0,2,1.0,compliant
KH0618,p39,1,11,1,1,0,11.0,11,11.0,supra
KH0618,p45,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0618,p46,8,8,1,1,0,8.0,8,1.0,compliant
KH0618,p5,5,0,1,0,1,0.0,0,0.0,children_all_zero
KH0618,p51,2,7,1,1,0,7.0,7,3.5,supra
KH0618,p56,4,4,1,1,0,4.0,4,1.0,compliant
KH0618,p58,20,3,1,1,0,3.0,3,0.15,sub
KH0618,p6,13,0,1,0,1,0.0,0,0.0,children_all_zero
KH0618,p60,15,1,1,1,0,1.0,1,0.06666666666666667,sub
KH0618,p62,1,1,1,1,0,1.0,1,1.0,compliant
KH0618,p64,3,3,1,1,0,3.0,3,1.0,compliant
KH0618,p66,5,3,1,1,0,3.0,3,0.6,partial_sub
KH0618,p66s1,3,0,1,0,1,0.0,0,0.0,children_all_zero
KH0618,p66s1s1,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0618,p68,1,10,1,1,0,10.0,10,10.0,supra
KH0618,p71,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0618,p72,3,7,1,1,0,7.0,7,2.3333333333333335,supra
KH0618,p79,5,3,1,1,0,3.0,3,0.6,partial_sub
KH0618,p83,8,2,1,1,0,2.0,2,0.25,sub
KH0618,p87,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0618,p87s1,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0620,p1,60,60,2,1,1,30.0,60,1.0,compliant
KH0620,p11,76,68,1,1,0,68.0,68,0.8947368421052632,partial_sub
KH0620,p12,4,7,2,2,0,3.5,6,1.75,supra
KH0620,p15,5,0,1,0,1,0.0,0,0.0,children_all_zero
KH0620,p2,0,1,2,1,1,0.5,1,,trivial_parent_zero
KH0620,p23,5,8,3,2,1,2.6666666666666665,4,1.6,supra
KH0620,p4,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0620,p44,21,0,1,0,1,0.0,0,0.0,children_all_zero
KH0620,p44s1,0,8,1,1,0,8.0,8,,trivial_parent_zero
KH0620,p52,1,1,1,1,0,1.0,1,1.0,compliant
KH0620,p52s1,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0620,p58,2,3,1,1,0,3.0,3,1.5,partial_supra
KH0620,p59,2,2,1,1,0,2.0,2,1.0,compliant
KH0620,p59s1,2,2,1,1,0,2.0,2,1.0,compliant
KH0621,p1,2,6,5,5,0,1.2,2,3.0,supra
KH0621,p10,2,6,5,5,0,1.2,2,3.0,supra
KH0621,p2,2,6,5,5,0,1.2,2,3.0,supra
KH0621,p3,2,6,5,5,0,1.2,2,3.0,supra
KH0621,p4,2,6,5,5,0,1.2,2,3.0,supra
KH0621,p5,2,6,5,5,0,1.2,2,3.0,supra
KH0621,p6,2,6,5,5,0,1.2,2,3.0,supra
KH0621,p7,2,6,5,5,0,1.2,2,3.0,supra
KH0621,p8,2,6,5,5,0,1.2,2,3.0,supra
KH0621,p9,2,6,5,5,0,1.2,2,3.0,supra
KH0625,p2,10,0,1,0,1,0.0,0,0.0,children_all_zero
KH0625,p7,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0625,p8,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0626,p1,32,4,1,1,0,4.0,4,0.125,sub
KH0626,p2,16,3,1,1,0,3.0,3,0.1875,sub
KH0626,p3,17,6,1,1,0,6.0,6,0.35294117647058826,sub
KH0627,p1,630,630,1,1,0,630.0,630,1.0,compliant
KH0628,p1,600,1346,2,2,0,673.0,796,2.243333333333333,supra
KH0628,p2,0,1345,2,2,0,672.5,795,,trivial_parent_zero
KH0628,p3,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0628,p4,757,550,2,1,1,275.0,550,0.726552179656539,partial_sub
KH0629,p10,7,1,1,1,0,1.0,1,0.14285714285714285,sub
KH0629,p11,0,1,1,1,0,1.0,1,,trivial_parent_zero
KH0629,p11s1,1,4,1,1,0,4.0,4,4.0,supra
KH0629,p2,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0629,p3,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0629,p5,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0629,p7,1,0,1,0,1,0.0,0,0.0,children_all_zero
KH0629,p8,2,4,1,1,0,4.0,4,2.0,supra
KH0629,p8s1,4,4,2,2,0,2.0,3,1.0,compliant
KH0629,p9,4,8,1,1,0,8.0,8,2.0,supra
KH0629,p9s1,8,1,1,1,0,1.0,1,0.125,sub
KH0630,p1,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0630,p10,12,0,1,0,1,0.0,0,0.0,children_all_zero
KH0630,p10s1,0,12,2,1,1,6.0,12,,trivial_parent_zero
KH0630,p11,11,0,1,0,1,0.0,0,0.0,children_all_zero
KH0630,p12,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0630,p13,10,2,1,1,0,2.0,2,0.2,sub
KH0630,p13s1,2,0,1,0,1,0.0,0,0.0,children_all_zero
KH0630,p13s1s1,0,0,2,0,2,0.0,0,,trivial_parent_zero
KH0630,p14,0,0,1,0,1,0.0,0,,trivial_parent_zero
KH0630,p16,11,0,1,0,1,0.0,0,0.0,children_all_zero
