color_code,n_entries,pct_entries,n_khipus,pct_khipus
AB(0.0-7.0)/W(7.0-30.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.0)/W(7.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.0)/YB(7.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.0)/AB-GG(7.0-9.5)/GG(9.5-54.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.0)/YB(7.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.5)/AB-GG(7.5-12.0)/AB(12.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.5)/AB-KB(7.5-21.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.5)/AB-MB(7.5-22.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.5)/AB-MB(7.5-25.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.5)/W(7.5-36.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.0)/AB-MB(7.0-15.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-7.0)/AB(7.0-68.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.0)/W(6.0-28.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/AB-GG(6.5-15.5)/AB(15.5-29.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.0)/YB(6.0-26.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.0)/YB(6.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/AB(6.5-38.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/AB(6.5-47.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/AB-GG(6.5-11.0)/AB(11.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/AB-GG(6.5-12.5)/AB(12.5-29.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/GG(6.5-29.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/YB(6.5-32.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/KB(6.5-27.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/KB(6.5-30.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/W(6.5-50.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/W-AB(6.5-23.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/YB(6.5-29.5),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/YB(6.5-31.0),1,0.0013113378268509533,1,0.14104372355430184
AB(0.0-6.5)/YB(6.5-31.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-4.0)/W(4.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-4.0)/W(4.0-34.5),1,0.0013113378268509533,1,0.14104372355430184
DB(0.0-4.0)/W(4.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-8.0)/W(8.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.5)/W(5.5-50.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.5)/W(5.5-51.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.5)/W-KB(5.5-30.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-6.0)/W(6.0-15.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-6.0)/W(6.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-6.0)/W(6.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-6.0)/W(6.0-49.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-6.5)/W(6.5-53.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-6.5)/W-KB(6.5-13.5)/YB(13.5-22.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-7.0)/W(7.0-34.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-7.0)/W(7.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-7.0)/W(7.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-7.0)/W-KB(7.0-8.5)/W(8.5-49.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-7.5)/AB(7.5-54.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-8.0)/AB(8.0-58.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-8.0)/W(8.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-8.0)/W(8.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.5)/W(5.5-34.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.5)/W(5.5-29.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.5)/W(5.5-25.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-4.5)/W(4.5-34.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-36.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-39.0)/YB,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-4.0)/YB(4.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-4.0)/YB(4.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-4.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-4.5)/W(4.5-29.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-4.5)/W(4.5-31.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-40.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.5)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.0)/RL(5.0-40.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.0)/W(5.0-10.0)/KB(10.0-12.0)/W(12.0-15.5)/B(15.5-31.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.0)/W(5.0-17.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.0)/W(5.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.0)/W(5.0-31.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.0)/W-KB(5.0-14.0)/KB(14.0-22.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-5.0)/W-KB(5.0-7.0)/KB(7.0-25.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-8.0)/W(8.0-40.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-8.0)/W(8.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-8.5)/W-AB(8.5-72.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-8.0)/W(8.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
KB(17.5-20.5)/W(20.5-31.0),1,0.0013113378268509533,1,0.14104372355430184
KB(18.0-22.0)/PK(22.0-28.0),1,0.0013113378268509533,1,0.14104372355430184
KB(18.5-27.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(19.0-28.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(19.5-32.0),1,0.0013113378268509533,1,0.14104372355430184
KB(2.0-25.0),1,0.0013113378268509533,1,0.14104372355430184
KB(2.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
KB(2.0-34.5),1,0.0013113378268509533,1,0.14104372355430184
KB(2.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
KB(2.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
KB(2.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
KB(2.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
KB(2.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
KB(2.0-6.5)/W(6.5-24.5),1,0.0013113378268509533,1,0.14104372355430184
KB(20.5-26.0),1,0.0013113378268509533,1,0.14104372355430184
KB(21.5-26.0),1,0.0013113378268509533,1,0.14104372355430184
KB(21.5-34.5),1,0.0013113378268509533,1,0.14104372355430184
KB(17.0-19.5)/W(19.5-24.5)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(16.0-18.5)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(15.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
KB(1.0-4.0)/KB(4.0-59.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-8.0)/W(8.0-83.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-8.5)/AB(8.5-56.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-8.5)/W(8.5-25.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-9.0)/MB(9.0-60.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-9.0)/W(9.0-46.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-9.5)/MB(9.5-24.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.5-4.0)/KB(4.0-55.0),1,0.0013113378268509533,1,0.14104372355430184
KB(1.5-19.5),1,0.0013113378268509533,1,0.14104372355430184
KB(14.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
KB(1.5-4.5)/KB(4.5-50.0),1,0.0013113378268509533,1,0.14104372355430184
KB(11.0-15.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(11.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
KB(13.0-15.5),1,0.0013113378268509533,1,0.14104372355430184
KB(13.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
KB(13.5-17.0)/AB(17.0-25.5),1,0.0013113378268509533,1,0.14104372355430184
KB(13.5-17.0)/W(17.0-34.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-33.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-30.0)/W(30.0-49.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-3.5)/W(3.5-5.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-3.5)/AB-GG(3.5-68.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-1.5)/W(1.5-47.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-10.0)/W(10.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-10.0)/W(10.0-48.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-10.0)/YB(10.0-34.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-11.0)/W(11.0-14.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-11.0)/W(11.0-52.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-12.0)/W(12.0-30.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-13.0)/GG(13.0-40.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-13.5)/AB(13.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-13.5)/AB(13.5-40.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-13.5)/AB(13.5-46.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-13.5)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-15.0)/W(15.0-39.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-15.5)/W(15.5-45.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-16.0)/BG(16.0-45.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-16.0)/GG(16.0-44.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-16.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-1.5)/W(1.5-42.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-1.5)/W(1.5-38.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-1.5)/W(1.5-37.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-0.0)/FR(0.0-0.0)/AB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
HB(0.0-9.5)/RB(9.5-20.0)/HB(20.0-55.5),1,0.0013113378268509533,1,0.14104372355430184
HB(26.5-34.0)/AB(34.0-56.0),1,0.0013113378268509533,1,0.14104372355430184
HB(3.0-23.0),1,0.0013113378268509533,1,0.14104372355430184
HB(5.0-7.0)/W(7.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
HB(5.0-7.0)/W(7.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-0.0)/AB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-0.0)/AB(0.0-0.0)/KB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-0.5)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-1.5)/W(1.5-34.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-0.5)/W(0.5-25.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-0.5)/W-KB(0.5-27.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-1.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-1.0)/W(1.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-1.0)/W(1.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-1.5)/MB(1.5-27.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-1.5)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-16.0)/W-RG(16.0-50.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-17.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-17.5)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-22.0)/B(22.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.5)/MG(2.5-31.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.5)/W(2.5-30.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-20.0)/W(26.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-21.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-21.0)/W(21.0-40.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-21.5)/W(21.5-31.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-21.5)/W(21.5-37.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-22.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/W(2.0-5.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-25.5)/W-KB(25.5-36.0)/KB(36.0-52.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-27.0)/W-KB(27.0-39.5)/KB(39.5-57.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-28.5)/W(28.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-3.0)/W(3.0-32.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-3.0)/W(3.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-3.0)/W(3.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-3.0)/W(3.0-48.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.5)/HB-KB(2.5-12.0)/KB(12.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/W(2.0-44.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-17.5)/W(17.5-51.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/W(2.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-18.0)/RB(18.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-18.0)/W(18.0-30.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-18.5)/GG-KB(18.5-21.0)/GG(21.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/BS(2.0-28.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/KB(2.0-36.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/KB(2.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/KB(2.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/W(2.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/W(2.0-42.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/W(2.0-32.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/W(2.0-35.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/W(2.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/W(2.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/W(2.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/W(2.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
KB(0.0-2.0)/W(2.0-40.5),1,0.0013113378268509533,1,0.14104372355430184
KB(22.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
KB(23.0-27.5),1,0.0013113378268509533,1,0.14104372355430184
KB(23.5-42.5),1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-18.5)/MB(18.5-19.5)/W,1,0.0013113378268509533,1,0.14104372355430184
LK(0.0-13.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
LK(0.0-13.5)/AB-MB(13.5-19.5)/MB(19.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
LK(0.0-16.0)/W(16.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
LK(0.0-2.0)/LA(2.0-18.5),1,0.0013113378268509533,1,0.14104372355430184
LK(0.0-2.0)/MG(2.0-39.0),1,0.0013113378268509533,1,0.14104372355430184
LK(0.0-3.0)/LA(3.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
LK(0.0-6.0)/BL(6.0-11.0),1,0.0013113378268509533,1,0.14104372355430184
LK(0.0-6.5)/W(6.5-15.5)/YB(15.5-24.5),1,0.0013113378268509533,1,0.14104372355430184
LK(0.0-7.0)/W(7.0-18.0),1,0.0013113378268509533,1,0.14104372355430184
LK(0.0-8.5)/MB-LK(8.5-14.0)/W(14.0-38.0),1,0.0013113378268509533,1,0.14104372355430184
LK(11.0-41.5),1,0.0013113378268509533,1,0.14104372355430184
LK(14.5-44.0),1,0.0013113378268509533,1,0.14104372355430184
LK(5.5-17.2),1,0.0013113378268509533,1,0.14104372355430184
LK(7.0-11.0)/W,1,0.0013113378268509533,1,0.14104372355430184
LK(8.0-14.5)/W,1,0.0013113378268509533,1,0.14104372355430184
MB%PB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-0.0)/GB,1,0.0013113378268509533,1,0.14104372355430184
LK(0.0-12.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
LG-LB,1,0.0013113378268509533,1,0.14104372355430184
LG(0.0-9.5)/RL-AB(9.5-27.0),1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-7.0)/W(7.0-12.5),1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-23.0)/RL,1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-23.5)/B(23.5-29.5),1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-24.5)/RL,1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-26.5)/PK(15.5-25.5),1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-28.5)/RL,1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-33.5)/RL,1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-5.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-9.0)/MB(9.0-40.0),1,0.0013113378268509533,1,0.14104372355430184
LG(0.0-9.5)/RL-AB(9.5-24.0),1,0.0013113378268509533,1,0.14104372355430184
LC(19.5-33.5),1,0.0013113378268509533,1,0.14104372355430184
LD(0.0-12.5)/B(12.5-18.0),1,0.0013113378268509533,1,0.14104372355430184
LD(0.0-12.5)/B(12.5-26.5),1,0.0013113378268509533,1,0.14104372355430184
LG(0.0-0.0)/HB(0.0-0.0)/LG(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
LG(0.0-0.0)/YB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
LG(0.0-10.5)/RL-AB(10.5-25.0),1,0.0013113378268509533,1,0.14104372355430184
LG(0.0-6.5)/AB(6.5-29.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-0.0)/HB(0.0-0.0)/BY,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-0.0)/HB(0.0-0.0)/HB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-0.0)/MB-HB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-12.5)/KB(12.5-13.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-11.5)/MB(11.5-52.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-11.5)/W(11.5-20.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-12.0)/KB(12.0-36.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-12.0)/KB(12.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-12.0)/KB(12.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-12.0)/W,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-12.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-12.5)/KB(12.5-37.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-11.0)/YB(11.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-13.0)/B(13.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-13.0)/KB(13.0-21.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-13.0)/KB(13.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-13.0)/KB(13.0-41.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-13.0)/KB(13.0-42.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-13.0)/W(13.0-27.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-13.0)/W(13.0-43.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-11.5)/AB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-11.0)/W(11.0-49.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-0.0)/NB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-10.0)/MB(10.0-73.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-0.0)/RL(0.0-0.0)/MB(0.0-0.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-0.0)/YB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-0.5)/W(0.5-24.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-1.0)/W,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-1.5)/MB-LC(1.5-20.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-1.5)/W(1.5-35.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-10.0)/AB,1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-10.0)/W(10.0-25.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-11.0)/W(11.0-23.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-10.0)/W(10.0-43.5),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-10.0)/W(10.0-46.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-10.0)/YB(10.0-33.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-10.5)/W(10.5-22.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-10.5)/W(10.5-23.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-10.5)/W(10.5-48.0),1,0.0013113378268509533,1,0.14104372355430184
MB(0.0-11.0)/CB(11.0-20.5),1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-21.0)/MB(21.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-16.0)/RL,1,0.0013113378268509533,1,0.14104372355430184
KB(24.0-28.0),1,0.0013113378268509533,1,0.14104372355430184
LC(0.0-14.5)/B(14.5-29.0),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/BS(7.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/DB(7.0-27.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/DB(7.0-31.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/DB(7.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/KB(7.0-24.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/KB(7.0-25.0),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/KB(7.0-26.0),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/KB(7.0-26.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/KB(7.0-28.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/KB(7.0-29.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/KB(7.0-32.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/KB(7.0-33.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/KB(7.0-35.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/KB(7.0-37.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/KB(7.0-38.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/SR(7.0-36.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/BS(7.0-30.5),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/BS(7.0-28.0),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/BS(7.0-25.5),1,0.0013113378268509533,1,0.14104372355430184
KB(34.5-42.5)/W(42.5-54.0),1,0.0013113378268509533,1,0.14104372355430184
KB(26.0-29.0),1,0.0013113378268509533,1,0.14104372355430184
KB(26.0-37.0),1,0.0013113378268509533,1,0.14104372355430184
KB(26.5-35.0),1,0.0013113378268509533,1,0.14104372355430184
KB(29.0-36.5)/W,1,0.0013113378268509533,1,0.14104372355430184
KB(31.0-36.5),1,0.0013113378268509533,1,0.14104372355430184
KB(32.5-37.5)/W(37.5-54.0),1,0.0013113378268509533,1,0.14104372355430184
KB(33.5-38.5)/W(38.5-47.0),1,0.0013113378268509533,1,0.14104372355430184
KB(35.5-42.0)/W(42.0-51.0),1,0.0013113378268509533,1,0.14104372355430184
KB(5.0-7.0)/BS(7.0-24.5),1,0.0013113378268509533,1,0.14104372355430184
KB(36.0-44.0)/W(44.0-56.0),1,0.0013113378268509533,1,0.14104372355430184
KB(36.5-42.5)/W(42.5-57.0),1,0.0013113378268509533,1,0.14104372355430184
KB(36.5-45.0),1,0.0013113378268509533,1,0.14104372355430184
KB(37.0-43.5)/W(43.5-56.0),1,0.0013113378268509533,1,0.14104372355430184
KB(4.0-7.0)/W(7.0-34.0),1,0.0013113378268509533,1,0.14104372355430184
