cord_id,kfg_id,cord_name,hierarchy_level,value_num,primary_color,is_banded,attachment,twist,beh_label,typology_label
46469,KH0502,p21,0,3317,AB,False,V,S,B4,T1
46470,KH0502,p22,0,44,MB,False,V,S,B4,T1
46471,KH0502,p23,0,0,MB,False,V,S,B4,T1
46472,KH0502,p23s1,1,1070,0G,False,U,S,B4,T1
46473,KH0502,p24,0,0,0G,False,V,S,B4,T1
46474,KH0502,p25,0,114,MB-KB,False,V,S,B4,T1
46475,KH0502,p26,0,370,HB-KB,False,V,S,B4,T1
46476,KH0502,p27,0,1217,HB,False,V,S,B4,T1
46477,KH0502,p28,0,2089,W,False,V,S,B4,T1
46478,KH0502,p29,0,47,MB,False,V,S,B4,T1
46479,KH0502,p30,0,0,MB,False,V,S,B4,T1
46480,KH0502,p31,0,0,AB-KB,False,V,S,B4,T1
46481,KH0502,p32,0,235,W-AB,False,V,S,B4,T1
46482,KH0502,p32s1,1,30,LK,False,U,S,B4,T1
46483,KH0502,p33,0,0,HB,False,V,S,B4,T1
46484,KH0502,p34,0,1271,FB,False,V,S,B4,T1
46485,KH0502,p35,0,1842,W,False,V,S,B4,T1
46486,KH0502,p36,0,47,YB,False,V,S,B4,T1
46487,KH0502,p37,0,0,YB,False,V,S,B4,T1
46488,KH0502,p37s1,1,473,0G,False,U,S,B4,T1
46489,KH0502,p38,0,342,YB,False,V,S,B4,T1
46490,KH0502,p38s1,1,1000,0B,False,U,S,B4,T1
46491,KH0502,p39,0,0,HB,False,V,S,B4,T1
46492,KH0502,p40,0,1876,AB,False,V,S,B4,T1
46493,KH0502,p41,0,47,YB,False,V,S,B4,T1
46494,KH0502,p42,0,0,YB,False,V,S,B4,T1
46495,KH0502,p42s1,1,1151,0G,False,U,S,B4,T1
46496,KH0502,p43,0,250,MB-KB,False,V,S,B4,T1
46497,KH0502,p44,0,0,KB,False,V,S,B4,T1
46498,KH0502,p45,0,3249,W,False,V,S,B4,T1
46499,KH0502,p46,0,47,YB,False,V,S,B4,T1
46500,KH0502,p47,0,0,YB,False,V,S,B4,T1
46501,KH0502,p47s1,1,2069,0B,False,U,S,B4,T1
46502,KH0502,p48,0,421,MB-KB,False,V,S,B4,T1
46503,KH0502,p49,0,0,HB,False,V,S,B4,T1
46504,KH0502,p50,0,2229,W,False,V,S,B4,T1
46505,KH0502,p51,0,47,YB,False,V,S,B4,T1
46506,KH0502,p52,0,0,YB,False,V,S,B4,T1
46507,KH0502,p52s1,1,1732,0B,False,U,S,B4,T1
46508,KH0502,p53,0,386,W-AB,False,V,S,B4,T1
46509,KH0502,p54,0,3320,W,False,V,S,B4,T1
46510,KH0502,p55,0,47,HB,False,V,S,B4,T1
46511,KH0502,p56,0,0,HB,False,V,S,B4,T1
46512,KH0502,p56s1,1,2500,0G,False,U,S,B4,T1
46513,KH0502,p57,0,0,MB-KB,False,V,S,B4,T1
46514,KH0502,p58,0,0,YB,False,V,S,B4,T1
46515,KH0502,p59,0,0,PK,False,V,S,B4,T1
46516,KH0502,p60,0,4273,W,False,V,S,B4,T1
46517,KH0502,p61,0,47,HB,False,V,S,B4,T1
46518,KH0502,p62,0,0,HB,False,V,S,B4,T1
46519,KH0502,p62s1,1,3300,0G,False,U,S,B4,T1
46520,KH0502,p63,0,0,MB-KB,False,V,S,B4,T1
46521,KH0502,p64,0,2633,W,False,V,S,B4,T1
46522,KH0502,p65,0,47,YB,False,V,S,B4,T1
46523,KH0502,p66,0,0,YB,False,V,S,B4,T1
46524,KH0502,p66s1,1,685,0G,False,U,S,B4,T1
46525,KH0502,p67,0,0,MB-KB,False,V,S,B4,T1
46526,KH0502,p68,0,0,PK,False,V,S,B4,T1
46527,KH0502,p69,0,3096,W,False,V,S,B4,T1
46528,KH0502,p70,0,47,YB,False,V,S,B4,T1
46529,KH0502,p71,0,1323,YB,False,V,S,B4,T1
46530,KH0502,p71s1,1,167,0G,False,U,S,B4,T1
46531,KH0502,p72,0,0,MB-KB,False,V,S,B4,T1
46532,KH0502,p73,0,2950,W,False,V,S,B4,T1
46533,KH0502,p74,0,47,HB,False,V,S,B4,T1
46534,KH0502,p75,0,867,YB,False,V,S,B4,T1
46535,KH0502,p75s1,1,100,YB,False,U,S,B4,T1
46536,KH0502,p76,0,251,MB-KB,False,V,S,B4,T1
46537,KH0502,p76s1,1,42,MB-KB,False,U,S,B4,T1
46538,KH0502,p76s1s1,2,63,HB,False,U,S,B4,T1
46539,KH0502,p76s1s2,2,0,KB,False,U,S,B4,T1
46540,KH0502,p76s1s2s1,3,0,KB,False,U,S,B4,T1
46541,KH0502,p77,0,2275,W,False,V,S,B4,T1
46542,KH0502,p78,0,484,HB,False,V,S,B4,T1
46543,KH0502,p79,0,47,HB,False,V,S,B4,T1
46544,KH0502,p80,0,323,MB-KB,False,V,S,B4,T1
46545,KH0502,p80s1,1,0,KB,False,U,S,B4,T1
46546,KH0502,p81,0,1278,W,False,V,S,B4,T1
46547,KH0502,p82,0,446,YB,False,V,S,B4,T1
46548,KH0502,p83,0,47,YB,False,V,S,B4,T1
46549,KH0502,p84,0,332,MB-KB,False,V,S,B4,T1
46550,KH0502,p85,0,0,HB,False,V,S,B4,T1
46551,KH0502,p86,0,2114,W,False,V,S,B4,T1
46552,KH0502,p86s1,1,94,YB,False,U,S,B4,T1
46553,KH0502,p87,0,636,YB,False,V,S,B4,T1
46554,KH0502,p88,0,47,YB,False,V,S,B4,T1
46555,KH0502,p89,0,113,MB-KB,False,V,S,B4,T1
46556,KH0502,p89s1,1,86,YB,False,U,S,B4,T1
46557,KH0502,p90,0,0,HB,False,V,S,B4,T1
46558,KH0502,p91,0,1594,W,False,V,S,B4,T1
46559,KH0502,p91s1,1,0,HB,False,U,S,B4,T1
46560,KH0502,p91s2,1,0,MB,False,U,S,B4,T1
46561,KH0502,p92,0,0,YB,False,V,S,B4,T1
46562,KH0502,p93,0,47,YB,False,V,S,B4,T1
46563,KH0502,p94,0,6,MB-KB,False,V,S,B4,T1
46564,KH0502,p95,0,200,HB,False,V,S,B4,T1
46565,KH0502,p95s1,1,0,KB,False,U,S,B4,T1
46566,KH0502,p96,0,2106,W,False,V,S,B4,T1
46567,KH0502,p97,0,641,HB,False,V,S,B4,T1
46568,KH0502,p97s1,1,63,NB,False,U,S,B4,T1
46569,KH0502,p98,0,47,YB,False,V,S,B4,T1
46570,KH0502,p99,0,81,MB-KB,False,V,S,B4,T1
46571,KH0502,p99s1,1,85,YB,False,U,S,B4,T1
46572,KH0502,p99s1s1,2,0,KB,False,U,S,B4,T1
46573,KH0502,p99s1s2,2,0,KB,False,U,S,B4,T1
46574,KH0502,p100,0,1000,AB,False,V,S,B4,T1
46575,KH0502,p101,0,1653,W,False,V,S,B4,T1
46576,KH0502,p102,0,1153,YB,False,V,S,B4,T1
46577,KH0502,p103,0,47,YB,False,V,S,B4,T1
46578,KH0502,p104,0,1737,W,False,V,S,B4,T1
46579,KH0502,p105,0,1690,YB,False,V,S,B4,T1
46580,KH0502,p106,0,0,PK,False,V,S,B4,T1
46581,KH0502,p107,0,0,PK,False,V,S,B4,T1
46582,KH0502,p108,0,10000,PK,False,V,S,B4,T1
46583,KH0502,p109,0,1939,W,False,V,S,B4,T1
46584,KH0502,p109s1,1,112,YB,False,U,S,B4,T1
46585,KH0502,p110,0,0,YB,False,V,S,B4,T1
46586,KH0502,p111,0,47,YB,False,V,S,B4,T1
46587,KH0502,p112,0,0,MB-KB,False,V,S,B4,T1
46588,KH0502,p113,0,1850,W,False,V,S,B4,T1
46589,KH0502,p113s1,1,70,YB,False,U,S,B4,T1
46590,KH0502,p114,0,0,YB,False,V,S,B4,T1
46591,KH0502,p115,0,44,YB,False,V,S,B4,T1
46592,KH0502,p116,0,0,W,False,V,S,B4,T1
46593,KH0502,p116s1,1,13,YB,False,U,S,B4,T1
46594,KH0502,p116s1s1,2,13,YB,False,U,S,B4,T1
46595,KH0502,p117,0,1000,W,False,V,S,B4,T1
46596,KH0502,p118,0,0,MB,False,V,S,B4,T1
46597,KH0502,p119,0,47,YB,False,V,S,B4,T1
46598,KH0502,p120,0,0,MB-KB,False,V,S,B4,T1
46599,KH0502,p120s1,1,2,YB,False,U,S,B4,T1
46600,KH0502,p120s2,1,15,W,True,U,S,B4,T1
46601,KH0502,p120s2s1,2,5,YB,False,U,S,B4,T1
46602,KH0502,p121,0,2227,W,False,V,S,B4,T1
46603,KH0502,p121s1,1,0,W,True,U,S,B4,T1
46604,KH0502,p121s2,1,11,YB,False,U,S,B4,T1
46605,KH0502,p121s2s1,2,0,YB,True,U,S,B4,T1
46606,KH0502,p121s2s2,2,8,W,True,U,S,B4,T1
46607,KH0502,p121s2s3,2,0,HB,False,U,S,B4,T1
46608,KH0502,p122,0,2177,YB,False,V,S,B4,T1
46609,KH0502,p122s1,1,0,KB,False,U,S,B4,T1
46610,KH0502,p123,0,47,YB,False,V,S,B4,T1
46611,KH0502,p124,0,1765,W,False,V,S,B4,T1
46612,KH0502,p124s1,1,11,YB,False,U,S,B4,T1
46613,KH0502,p124s1s1,2,11,W,True,U,S,B4,T1
46614,KH0502,p125,0,1718,YB,False,V,S,B4,T1
46615,KH0502,p126,0,47,YB,False,V,S,B4,T1
46616,KH0502,p127,0,1505,W,False,V,S,B4,T1
46617,KH0502,p128,0,1458,YB,False,V,S,B4,T1
46618,KH0502,p129,0,0,YB,False,V,S,B4,T1
46619,KH0502,p130,0,0,YB,False,V,S,B4,T1
46620,KH0502,p131,0,1000,YB,False,V,S,B4,T1
46621,KH0502,p132,0,1750,YB,False,V,S,B4,T1
46622,KH0502,p132s1,1,23,LK,False,U,S,B4,T1
46623,KH0503,p1,0,106,W,False,V,S,B6,T1
46624,KH0503,p2,0,15,AB,False,V,S,B6,T1
46625,KH0503,p3,0,91,AB,True,V,S,B6,T1
46626,KH0503,p4,0,112,W,False,V,S,B6,T1
46627,KH0503,p5,0,15,W,False,V,S,B6,T1
46628,KH0503,p6,0,0,AB,True,V,S,B6,T1
46629,KH0503,p7,0,161,W,False,V,S,B6,T1
46630,KH0503,p8,0,15,W,False,V,S,B6,T1
46631,KH0503,p9,0,140,AB,True,V,S,B6,T1
46632,KH0503,p10,0,0,PK,False,V,S,B6,T1
46633,KH0503,p11,0,206,W,False,V,S,B6,T1
46634,KH0503,p12,0,15,W,False,V,S,B6,T1
46635,KH0503,p13,0,191,AB,True,V,S,B6,T1
46636,KH0503,p14,0,238,W,False,V,S,B6,T1
46637,KH0503,p15,0,15,W,False,V,S,B6,T1
46638,KH0503,p16,0,223,W,False,V,S,B6,T1
46639,KH0503,p17,0,85,W,False,V,S,B6,T1
46640,KH0503,p18,0,15,W,False,V,S,B6,T1
46641,KH0503,p19,0,0,AB,True,V,S,B6,T1
46642,KH0503,p19s1,1,0,AB,False,U,S,B6,T1
46643,KH0503,p20,0,160,W,False,V,S,B6,T1
46644,KH0503,p21,0,15,W,False,V,S,B6,T1
46645,KH0503,p22,0,239,AB,True,V,S,B6,T1
46646,KH0503,p22s1,1,0,AB,False,U,S,B6,T1
46647,KH0503,p22s2,1,0,AB,False,U,S,B6,T1
46648,KH0503,p23,0,114,W,False,V,S,B6,T1
46649,KH0503,p24,0,15,W,False,V,S,B6,T1
46650,KH0503,p25,0,84,AB,True,V,S,B6,T1
46651,KH0503,p26,0,141,W,False,V,S,B6,T1
46652,KH0503,p27,0,16,AB,False,V,S,B6,T1
46653,KH0503,p28,0,120,AB,True,V,S,B6,T1
46654,KH0503,p29,0,0,PK,False,V,S,B6,T1
46655,KH0503,p30,0,187,W,False,V,S,B6,T1
46656,KH0503,p31,0,15,W,False,V,S,B6,T1
46657,KH0503,p32,0,80,AB,True,V,S,B6,T1
46658,KH0503,p32s1,1,0,AB,True,U,S,B6,T1
46659,KH0503,p33,0,95,W,False,V,S,B6,T1
46660,KH0503,p33s1,1,0,W,False,U,S,B6,T1
46661,KH0503,p34,0,15,W,False,V,S,B6,T1
46662,KH0503,p35,0,17,AB,False,V,S,B6,T1
46663,KH0503,p36,0,0,AB,True,V,S,B6,T1
46664,KH0503,p36s1,1,50,AB,True,U,S,B6,T1
46665,KH0503,p37,0,215,W,False,V,S,B6,T1
46666,KH0503,p38,0,15,W,False,V,S,B6,T1
46667,KH0503,p39,0,200,AB,False,V,S,B6,T1
46668,KH0503,p40,0,157,W,False,V,S,B6,T1
46669,KH0503,p41,0,15,AB,False,V,S,B6,T1
46670,KH0503,p42,0,142,AB,False,V,S,B6,T1
46671,KH0503,p43,0,187,W,False,V,S,B6,T1
46672,KH0503,p44,0,15,W,False,V,S,B6,T1
46673,KH0503,p45,0,172,AB,False,V,S,B6,T1
46674,KH0503,p46,0,141,W,False,V,S,B6,T1
46675,KH0503,p47,0,15,W,False,V,S,B6,T1
46676,KH0503,p48,0,126,AB,False,V,S,B6,T1
46677,KH0503,p49,0,127,W,False,V,S,B6,T1
46678,KH0503,p50,0,15,W,False,V,S,B6,T1
46679,KH0503,p51,0,112,AB,False,V,S,B6,T1
46680,KH0503,p52,0,110,W,False,V,S,B6,T1
46681,KH0503,p53,0,15,W,False,V,S,B6,T1
46682,KH0503,p54,0,95,AB,False,V,S,B6,T1
46683,KH0503,p55,0,149,W,False,V,S,B6,T1
46684,KH0503,p56,0,15,W,False,V,S,B6,T1
46685,KH0503,p57,0,134,AB,False,V,S,B6,T1
46686,KH0503,p58,0,201,W,False,V,S,B6,T1
46687,KH0503,p59,0,15,W,False,V,S,B6,T1
46688,KH0503,p60,0,186,AB,False,V,S,B6,T1
46689,KH0503,p61,0,0,PK,False,V,S,B6,T1
46690,KH0503,p62,0,70,W,False,V,S,B6,T1
46691,KH0503,p63,0,15,W,False,V,S,B6,T1
46692,KH0503,p64,0,55,W,False,V,S,B6,T1
46693,KH0503,p65,0,82,W,False,V,S,B6,T1
46694,KH0503,p66,0,15,W,False,V,S,B6,T1
46695,KH0503,p67,0,77,W,False,V,S,B6,T1
46696,KH0503,p68,0,63,W,False,V,S,B6,T1
46697,KH0503,p69,0,15,AB,False,V,S,B6,T1
46698,KH0503,p70,0,40,AB,False,V,S,B6,T1
46699,KH0503,p71,0,34,W,False,V,S,B6,T1
46700,KH0503,p72,0,15,AB,False,V,S,B6,T1
46701,KH0503,p73,0,19,W,False,V,S,B6,T1
46702,KH0503,p74,0,44,W,False,V,S,B6,T1
46703,KH0503,p75,0,15,W,False,V,S,B6,T1
46704,KH0503,p76,0,29,W,False,V,S,B6,T1
46705,KH0503,p77,0,124,W,False,V,S,B6,T1
46706,KH0503,p78,0,109,AB,False,V,S,B6,T1
46707,KH0503,p79,0,15,AB,False,V,S,B6,T1
46708,KH0503,p80,0,31,W,False,V,S,B6,T1
46709,KH0503,p81,0,0,AB,False,V,S,B6,T1
46710,KH0503,p82,0,15,AB,False,V,S,B6,T1
46711,KH0504,p1,0,0,MB,False,R,S,B4,T1
46712,KH0504,p2,0,1054,W,False,R,S,B4,T1
46713,KH0504,p3,0,10,W,False,R,S,B4,T1
46714,KH0504,p4,0,63,AB,False,R,S,B4,T1
46715,KH0504,p5,0,138,W,False,R,S,B4,T1
46716,KH0504,p6,0,124,AB,False,R,S,B4,T1
46717,KH0504,p6s1,1,13,AB,False,U,S,B4,T1
46718,KH0504,p7,0,600,AB,True,R,S,B4,T1
46719,KH0504,p7s1,1,0,AB,True,U,S,B4,T1
46720,KH0504,p8,0,660,W,False,R,S,B4,T1
46721,KH0504,p9,0,10,W,False,R,S,B4,T1
46722,KH0504,p10,0,74,W,False,R,S,B4,T1
46723,KH0504,p10s1,1,0,MB,False,U,S,B4,T1
46724,KH0504,p11,0,0,AB,True,R,S,B4,T1
46725,KH0504,p12,0,1024,W,False,R,S,B4,T1
46726,KH0504,p13,0,10,W,False,R,S,B4,T1
46727,KH0504,p14,0,56,AB,False,R,S,B4,T1
46728,KH0504,p15,0,0,MB,False,R,S,B4,T1
46729,KH0504,p16,0,1411,W,False,R,S,B4,T1
46730,KH0504,p17,0,10,W,False,R,S,B4,T1
46731,KH0504,p18,0,285,AB,True,R,S,B4,T1
46732,KH0504,p19,0,0,MB,False,R,S,B4,T1
46733,KH0504,p20,0,1000,AB,True,R,S,B4,T1
46734,KH0504,p21,0,543,W,False,R,S,B4,T1
46735,KH0504,p22,0,10,W,False,R,S,B4,T1
46736,KH0504,p23,0,522,AB,False,R,S,B4,T1
46737,KH0504,p24,0,111,AB,False,R,S,B4,T1
46738,KH0504,p25,0,260,W,False,R,S,B4,T1
46739,KH0504,p26,0,10,W,False,R,S,B4,T1
46740,KH0504,p27,0,148,AB,False,R,S,B4,T1
46741,KH0504,p27s1,1,5,MB,False,U,S,B4,T1
46742,KH0504,p28,0,62,AB,False,R,S,B4,T1
46743,KH0504,p29,0,29,AB,False,R,S,B4,T1
46744,KH0504,p30,0,13,AB,False,R,S,B4,T1
46745,KH0504,p31,0,0,AB,True,R,S,B4,T1
46746,KH0504,p31s1,1,0,MB,False,U,S,B4,T1
46747,KH0504,p32,0,308,W,False,R,S,B4,T1
46748,KH0504,p33,0,10,W,False,R,S,B4,T1
46749,KH0504,p34,0,122,W,False,R,S,B4,T1
46750,KH0504,p34s1,1,0,MB,False,U,S,B4,T1
46751,KH0504,p35,0,0,W,False,R,S,B4,T1
46752,KH0504,p35s1,1,0,MB,False,U,S,B4,T1
46753,KH0504,p36,0,153,AB,False,R,S,B4,T1
46754,KH0504,p37,0,0,MB,False,R,S,B4,T1
46755,KH0504,p38,0,413,W,False,R,S,B4,T1
46756,KH0504,p39,0,10,W,False,R,S,B4,T1
46757,KH0504,p40,0,47,W,False,R,S,B4,T1
46758,KH0504,p40s1,1,0,AB,False,U,S,B4,T1
46759,KH0504,p41,0,169,AB,False,R,S,B4,T1
46760,KH0504,p41s1,1,0,MB,False,U,S,B4,T1
46761,KH0504,p42,0,87,AB,True,R,S,B4,T1
46762,KH0504,p43,0,523,AB,False,R,S,B4,T1
46763,KH0504,p44,0,10,AB,False,R,S,B4,T1
46764,KH0504,p45,0,328,MB,False,R,S,B4,T1
46765,KH0504,p46,0,75,AB,True,R,S,B4,T1
46766,KH0504,p47,0,526,W,False,R,S,B4,T1
46767,KH0504,p48,0,10,AB,False,R,S,B4,T1
46768,KH0504,p49,0,17,AB,False,R,S,B4,T1
46769,KH0504,p50,0,128,AB,False,R,S,B4,T1
46770,KH0504,p51,0,72,AB,True,R,S,B4,T1
46771,KH0504,p51s1,1,0,AB,True,U,S,B4,T1
46772,KH0504,p51s2,1,0,AB,True,U,S,B4,T1
46773,KH0504,p52,0,0,W,True,R,S,B4,T1
46774,KH0504,p52s1,1,1,LG,False,U,S,B4,T1
46775,KH0504,p52s1s1,2,0,AB,False,U,S,B4,T1
46776,KH0504,p52s1s2,2,4,W,False,U,S,B4,T1
46777,KH0504,p52s1s3,2,1,W,True,U,S,B4,T1
46778,KH0504,p52s1s4,2,1,W,True,U,S,B4,T1
46779,KH0504,p52s1s4s1,3,1,LG,False,U,S,B4,T1
46780,KH0504,p52s1s5,2,1,MB,False,U,S,B4,T1
46781,KH0504,p52s1s5s1,3,1,W,False,U,S,B4,T1
46782,KH0504,p52s1s5s1s1,4,0,W,False,U,S,B4,T1
46783,KH0504,p52s1s5s2,3,5,W,False,U,S,B4,T1
46784,KH0504,p52s1s5s3,3,0,MB,False,U,S,B4,T1
46785,KH0504,p52s1s5s4,3,5,W,False,U,S,B4,T1
46786,KH0504,p52s1s5s5,3,0,AB,False,U,S,B4,T1
46787,KH0504,p53,0,357,W,False,R,S,B4,T1
46788,KH0504,p53s1,1,0,W,False,U,S,B4,T1
46789,KH0504,p54,0,10,W,False,R,S,B4,T1
46790,KH0504,p55,0,181,AB,False,R,S,B4,T1
46791,KH0504,p56,0,50,W,False,R,S,B4,T1
46792,KH0504,p56s1,1,0,MB,False,U,S,B4,T1
46793,KH0504,p57,0,100,AB,True,R,S,B4,T1
46794,KH0504,p57s1,1,5,AB,True,U,S,B4,T1
46795,KH0504,p58,0,613,W,False,R,S,B4,T1
46796,KH0504,p59,0,10,W,False,R,S,B4,T1
46797,KH0504,p60,0,603,W,False,R,S,B4,T1
46798,KH0504,p61,0,328,W,False,R,S,B4,T1
46799,KH0504,p62,0,10,W,False,R,S,B4,T1
46800,KH0504,p63,0,318,W,False,R,S,B4,T1
46801,KH0504,p64,0,660,W,False,R,S,B4,T1
46802,KH0504,p65,0,10,W,False,R,S,B4,T1
46803,KH0504,p66,0,650,AB,False,R,S,B4,T1
46804,KH0504,p67,0,601,W,False,R,S,B4,T1
46805,KH0504,p68,0,10,W,False,R,S,B4,T1
46806,KH0504,p69,0,591,W,False,R,S,B4,T1
46807,KH0504,p70,0,11,AB,False,R,S,B4,T1
46808,KH0504,p71,0,535,W,False,R,S,B4,T1
46809,KH0504,p72,0,10,W,False,R,S,B4,T1
46810,KH0504,p73,0,525,AB,False,R,S,B4,T1
46811,KH0504,p74,0,603,W,False,R,S,B4,T1
46812,KH0504,p75,0,10,W,False,R,S,B4,T1
46813,KH0504,p76,0,593,W,False,R,S,B4,T1
46814,KH0504,p77,0,284,W,False,R,S,B4,T1
46815,KH0504,p78,0,10,W,False,R,S,B4,T1
46816,KH0504,p79,0,274,W,False,R,S,B4,T1
46817,KH0504,p80,0,321,W,False,R,S,B4,T1
46818,KH0504,p81,0,10,W,False,R,S,B4,T1
46819,KH0504,p82,0,311,AB,False,R,S,B4,T1
46820,KH0504,p83,0,543,AB,False,R,S,B4,T1
46821,KH0504,p84,0,10,W,False,R,S,B4,T1
46822,KH0504,p85,0,533,AB,False,R,S,B4,T1
46823,KH0504,p86,0,394,W,False,R,S,B4,T1
46824,KH0504,p87,0,10,W,False,R,S,B4,T1
46825,KH0504,p88,0,384,W,False,R,S,B4,T1
46826,KH0504,p89,0,329,W,False,R,S,B4,T1
46827,KH0504,p90,0,10,W,False,R,S,B4,T1
46828,KH0504,p91,0,319,W,False,R,S,B4,T1
46829,KH0504,p92,0,0,W,False,R,S,B4,T1
46830,KH0504,p93,0,10,W,False,R,S,B4,T1
46831,KH0504,p94,0,0,W,False,R,S,B4,T1
46832,KH0504,p95,0,518,AB,False,R,S,B4,T1
46833,KH0504,p95s1,1,257,AB,False,U,S,B4,T1
46834,KH0504,p96,0,10,W,False,R,S,B4,T1
46835,KH0504,p97,0,508,AB,False,R,S,B4,T1
46836,KH0504,p98,0,152,W,False,R,S,B4,T1
46837,KH0504,p99,0,10,W,False,R,S,B4,T1
46838,KH0504,p100,0,143,W,False,R,S,B4,T1
46839,KH0504,p101,0,121,W,False,R,S,B4,T1
46840,KH0504,p102,0,111,W,False,R,S,B4,T1
46841,KH0504,p103,0,10,W,False,R,S,B4,T1
46842,KH0505,p1,0,13328,AB,False,R,S,B6,T1
46843,KH0505,p2,0,200,NB,False,R,S,B6,T1
46844,KH0505,p3,0,1450,AB,False,R,S,B6,T1
46845,KH0505,p4,0,2174,GG,False,R,S,B6,T1
46846,KH0505,p5,0,1935,AB,False,R,S,B6,T1
46847,KH0505,p6,0,7561,W,True,R,S,B6,T1
46848,KH0505,p7,0,8149,AB,False,R,S,B6,T1
46849,KH0505,p8,0,208,NB,False,R,S,B6,T1
46850,KH0505,p9,0,317,W,True,R,S,B6,T1
46851,KH0505,p10,0,1345,W-AB,False,R,S,B6,T1
46852,KH0505,p10s1,1,29,MB,False,U,S,B6,T1
46853,KH0505,p11,0,1546,NB,False,R,S,B6,T1
46854,KH0505,p11s1,1,0,MB,False,U,S,B6,T1
46855,KH0505,p12,0,4600,W,True,R,S,B6,T1
46856,KH0505,p13,0,8173,AB,False,R,S,B6,T1
46857,KH0505,p14,0,208,NB,False,R,S,B6,T1
46858,KH0505,p15,0,1739,AB,False,R,S,B6,T1
46859,KH0505,p15s1,1,0,MB,False,U,S,B6,T1
46860,KH0505,p16,0,6174,W,True,R,S,B6,T1
46861,KH0505,p17,0,8009,W,False,R,S,B6,T1
46862,KH0505,p18,0,208,NB,False,R,S,B6,T1
46863,KH0505,p19,0,1000,W,True,R,S,B6,T1
46864,KH0505,p19s1,1,115,MB,False,U,S,B6,T1
46865,KH0505,p20,0,6178,W,True,R,S,B6,T1
46866,KH0505,p21,0,15039,W,False,R,S,B6,T1
46867,KH0505,p22,0,208,NB,False,R,S,B6,T1
46868,KH0505,p23,0,500,AB,False,R,S,B6,T1
46869,KH0505,p23s1,1,20,MB,False,U,S,B6,T1
46870,KH0505,p24,0,14311,W,True,R,S,B6,T1
46871,KH0505,p25,0,10000,W,False,R,S,B6,T1
46872,KH0505,p26,0,208,NB,False,R,S,B6,T1
46873,KH0505,p27,0,1623,W-AB,False,R,S,B6,T1
46874,KH0505,p27s1,1,20,MB,False,U,S,B6,T1
46875,KH0505,p28,0,8142,W,True,R,S,B6,T1
46876,KH0505,p29,0,11357,W,False,R,S,B6,T1
46877,KH0505,p30,0,208,NB,False,R,S,B6,T1
46878,KH0505,p31,0,1594,AB,False,R,S,B6,T1
46879,KH0505,p31s1,1,30,MB,False,U,S,B6,T1
46880,KH0505,p32,0,2864,NB,False,R,S,B6,T1
46881,KH0505,p32s1,1,0,MB,False,U,S,B6,T1
46882,KH0505,p33,0,6535,W,True,R,S,B6,T1
46883,KH0505,p34,0,11954,W,False,R,S,B6,T1
46884,KH0505,p35,0,208,NB,False,R,S,B6,T1
46885,KH0505,p36,0,1335,W,True,R,S,B6,T1
46886,KH0505,p37,0,2620,W-AB,False,R,S,B6,T1
46887,KH0505,p38,0,7791,W,True,R,S,B6,T1
46888,KH0505,p39,0,11682,W,False,R,S,B6,T1
46889,KH0505,p40,0,0,NB,False,R,S,B6,T1
46890,KH0505,p41,0,1883,W,True,R,S,B6,T1
46891,KH0505,p41s1,1,12,MB,False,U,S,B6,T1
46892,KH0505,p42,0,9570,W,True,R,S,B6,T1
46893,KH0505,p42s1,1,0,MB,False,U,S,B6,T1
46894,KH0505,p43,0,12608,W,False,R,S,B6,T1
46895,KH0505,p44,0,0,NB,False,R,S,B6,T1
46896,KH0505,p45,0,1659,W,True,R,S,B6,T1
46897,KH0505,p46,0,10741,W,True,R,S,B6,T1
46898,KH0505,p47,0,0,PK,False,R,S,B6,T1
46899,KH0505,p48,0,13162,W,False,R,S,B6,T1
46900,KH0505,p49,0,208,NB,False,R,S,B6,T1
46901,KH0505,p50,0,2460,W,True,R,S,B6,T1
46902,KH0505,p50s1,1,0,MB,False,U,S,B6,T1
46903,KH0505,p51,0,209,AB,False,R,S,B6,T1
46904,KH0505,p51s1,1,0,MB,False,U,S,B6,T1
46905,KH0505,p52,0,10216,W,True,R,S,B6,T1
46906,KH0505,p53,0,12279,LB,False,R,S,B6,T1
46907,KH0505,p54,0,200,AB,False,R,S,B6,T1
46908,KH0505,p55,0,7447,AB,False,R,S,B6,T1
46909,KH0505,p55s1,1,20,W,True,U,S,B6,T1
46910,KH0505,p55s2,1,100,MB,False,U,S,B6,T1
46911,KH0505,p56,0,576,AB,False,R,S,B6,T1
46912,KH0505,p56s1,1,0,MB,False,U,S,B6,T1
46913,KH0505,p57,0,3876,W,True,R,S,B6,T1
46914,KH0505,p58,0,7135,W,False,R,S,B6,T1
46915,KH0505,p59,0,208,NB,False,R,S,B6,T1
46916,KH0505,p60,0,2070,W,True,R,S,B6,T1
46917,KH0505,p60s1,1,0,KB,False,U,S,B6,T1
46918,KH0505,p61,0,505,GG,False,R,S,B6,T1
46919,KH0505,p61s1,1,1,GG,False,U,S,B6,T1
46920,KH0505,p62,0,113,NB,False,R,S,B6,T1
46921,KH0505,p63,0,1583,AB,False,R,S,B6,T1
46922,KH0505,p63s1,1,0,MB,False,U,S,B6,T1
46923,KH0505,p64,0,2258,W,True,R,S,B6,T1
46924,KH0505,p65,0,331,W,True,R,S,B6,T1
46925,KH0505,p66,0,9920,W,False,R,S,B6,T1
